指标名称,产量:空调:当月值,产量:家用电冰箱:当月值,产量:家用洗衣机:当月值,出口数量:洗碗机:当月值,出口数量:吸油烟机:当月值,产量:铜材:当月值,产量:氧化铝:当月值,产量:铝材:当月值,进口数量:未锻造的铜及铜材:当月值,价格:冷轧板卷:0.5mm:广州,含税价:镀锌薄板:0.5mm:北京,含税价:镀锌薄板:1mm:北京,期货结算价(活跃合约):焦煤,市场价:无烟煤(2号洗中块):全国,市场价:普通混煤(Q4500):全国,市场价:山西大混(Q5000):全国,进口数量:未锻造的铝及铝材:当月值,市场价:山西优混(Q5500):全国,市场价:大同混煤(Q5800):全国,煤炭运价(云洲船务报):印尼南加TABONEO锚地→连云港:5万-6万吨带吊杆和抓斗船舶,煤炭运价(云洲船务报):澳大利亚NEWCASTLE泊位→宁德:6万-7万吨不带吊杆和抓斗船舶,进口数量:废铜:当月值,平均价(不含税):铜精矿:20%:江西,居民消费水平:全体居民:农村居民,申万行业指数:白色家电,出口金额:中央空调:当月值,城市人均住宅建筑面积,库存:洗衣机:当月值,库存:冰箱:当月值,库存:家用空调:当月值,库存:滚筒洗衣机:当月值,库存:冰柜:当月值
2015-11-03,,,,,,,,,,3070.00 ,,,557.00 ,,,,,,,,,,32200.00 ,,7979.31 ,,,,,,,
2015-11-04,,,,,,,,,,3070.00 ,,,558.50 ,,,,,,,,,,32300.00 ,,8303.47 ,,,,,,,
2015-11-05,,,,,,,,,,3070.00 ,3040.00 ,2690.00 ,562.00 ,,,,,,,,,,32300.00 ,,8432.78 ,,,,,,,
2015-11-06,,,,,,,,,,3070.00 ,,,563.50 ,,,,,,,,,,31800.00 ,,8589.94 ,,,,,,,
2015-11-09,,,,,,,,,,3070.00 ,,,560.50 ,,,,,,,,,,31800.00 ,,8704.42 ,,,,,,,
2015-11-10,,,,,,,,,,3070.00 ,,,561.00 ,859.20 ,305.00 ,331.40 ,,375.00 ,421.40 ,4.90 ,7.80 ,,31400.00 ,,8703.92 ,,,,,,,
2015-11-11,,,,,,,,,,3070.00 ,,,561.00 ,,,,,,,,,,31400.00 ,,8744.25 ,,,,,,,
2015-11-12,,,,,,,,,,3070.00 ,3010.00 ,2660.00 ,560.00 ,,,,,,,4.90 ,7.55 ,,31400.00 ,,8764.40 ,,,,,,,
2015-11-13,,,,,,,,,,3070.00 ,,,566.00 ,,,,,,,,,,31200.00 ,,8587.49 ,,,,,,,
2015-11-16,,,,,,,,,,3070.00 ,,,566.00 ,,,,,,,4.80 ,7.40 ,,31000.00 ,,8668.24 ,,,,,,,
2015-11-17,,,,,,,,,,3070.00 ,,,567.00 ,,,,,,,,,,30000.00 ,,8696.16 ,,,,,,,
2015-11-18,,,,,,,,,,3070.00 ,,,565.00 ,,,,,,,,,,29600.00 ,,8593.87 ,,,,,,,
2015-11-19,,,,,,,,,,3070.00 ,2980.00 ,2630.00 ,550.50 ,,,,,,,,,,29600.00 ,,8762.41 ,,,,,,,
2015-11-20,,,,,,,,,,3070.00 ,,,545.50 ,848.30 ,305.00 ,330.00 ,,370.00 ,420.00 ,4.70 ,7.15 ,,29600.00 ,,8862.71 ,,,,,,,
2015-11-23,,,,,,,,,,3070.00 ,,,550.50 ,,,,,,,4.70 ,7.15 ,,28900.00 ,,8825.48 ,,,,,,,
2015-11-24,,,,,,,,,,3070.00 ,,,490.00 ,,,,,,,,,,28600.00 ,,8913.88 ,,,,,,,
2015-11-25,,,,,,,,,,3070.00 ,,,501.50 ,,,,,,,,,,29600.00 ,,9006.30 ,,,,,,,
2015-11-26,,,,,,,,,,3040.00 ,2920.00 ,2570.00 ,515.50 ,,,,,,,,,,29800.00 ,,9059.18 ,,,,,,,
2015-11-27,,,,,,,,,,3040.00 ,,,516.00 ,,,,,,,4.70 ,7.20 ,,29800.00 ,,8632.69 ,,,,,,,
2015-11-30,1072.20 ,660.80 ,637.40 ,26.19 ,60.30 ,185.70 ,479.90 ,473.90 ,462194.80 ,3040.00 ,,,510.00 ,839.20 ,305.00 ,327.00 ,54370.15 ,370.00 ,417.00 ,,,303477.00 ,29300.00 ,,8655.67 ,5.32 ,,419.10 ,258.00 ,476.40 ,206.40 ,46.70 
2015-12-01,,,,,,,,,,3040.00 ,,,513.50 ,,,,,,,,,,29800.00 ,,8751.48 ,,,,,,,
2015-12-02,,,,,,,,,,3040.00 ,,,522.00 ,,,,,,,,,,30000.00 ,,9046.58 ,,,,,,,
2015-12-03,,,,,,,,,,3040.00 ,2770.00 ,2470.00 ,518.50 ,,,,,,,,,,29500.00 ,,9050.75 ,,,,,,,
2015-12-04,,,,,,,,,,3040.00 ,,,513.50 ,,,,,,,,,,29500.00 ,,9094.07 ,,,,,,,
2015-12-07,,,,,,,,,,3040.00 ,,,521.00 ,,,,,,,,,,30000.00 ,,9159.14 ,,,,,,,
2015-12-08,,,,,,,,,,3040.00 ,,,520.00 ,,,,,,,,,,29500.00 ,,8956.84 ,,,,,,,
2015-12-09,,,,,,,,,,3040.00 ,,,512.00 ,,,,,,,4.70 ,6.55 ,,29800.00 ,,9023.81 ,,,,,,,
2015-12-10,,,,,,,,,,3040.00 ,2690.00 ,2390.00 ,510.00 ,842.90 ,304.40 ,325.00 ,,370.00 ,415.00 ,,,,29800.00 ,,9021.23 ,,,,,,,
2015-12-11,,,,,,,,,,3040.00 ,,,509.50 ,,,,,,,,,,29800.00 ,,9056.58 ,,,,,,,
2015-12-14,,,,,,,,,,3020.00 ,,,517.00 ,,,,,,,,,,30800.00 ,,9198.16 ,,,,,,,
2015-12-15,,,,,,,,,,3020.00 ,,,520.50 ,,,,,,,,,,30800.00 ,,9193.94 ,,,,,,,
2015-12-16,,,,,,,,,,3020.00 ,,,518.00 ,,,,,,,,,,30100.00 ,,9186.93 ,,,,,,,
2015-12-17,,,,,,,,,,3020.00 ,2690.00 ,2390.00 ,523.00 ,,,,,,,,,,30100.00 ,,9364.57 ,,,,,,,
2015-12-18,,,,,,,,,,3020.00 ,,,529.50 ,,,,,,,,,,30000.00 ,,9316.34 ,,,,,,,
2015-12-20,,,,,,,,,,,,,,844.20 ,300.00 ,327.50 ,,370.00 ,415.00 ,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,3020.00 ,,,541.00 ,,,,,,,,,,30400.00 ,,9715.00 ,,,,,,,
2015-12-22,,,,,,,,,,3020.00 ,,,541.00 ,,,,,,,,,,30600.00 ,,9809.01 ,,,,,,,
2015-12-23,,,,,,,,,,3020.00 ,,,542.50 ,,,,,,,,,,30400.00 ,,9873.12 ,,,,,,,
2015-12-24,,,,,,,,,,3020.00 ,2750.00 ,2450.00 ,544.50 ,,,,,,,,,,30600.00 ,,9759.39 ,,,,,,,
2015-12-25,,,,,,,,,,3020.00 ,,,543.00 ,,,,,,,4.50 ,5.95 ,,30600.00 ,,9794.22 ,,,,,,,
2015-12-28,,,,,,,,,,3020.00 ,,,540.00 ,,,,,,,,,,30600.00 ,,9569.31 ,,,,,,,
2015-12-29,,,,,,,,,,3020.00 ,,,547.00 ,,,,,,,,,,30400.00 ,,9825.98 ,,,,,,,
2015-12-30,,,,,,,,,,3020.00 ,,,560.00 ,,,,,,,4.50 ,5.75 ,,30800.00 ,,9846.74 ,,,,,,,
2015-12-31,1286.60 ,653.10 ,662.80 ,29.03 ,73.06 ,192.20 ,500.20 ,495.10 ,531042.36 ,3020.00 ,2750.00 ,2450.00 ,562.00 ,844.20 ,300.00 ,330.00 ,53243.23 ,370.00 ,415.00 ,,,380001.00 ,30800.00 ,9679.00 ,9718.88 ,5.41 ,,414.80 ,270.30 ,581.80 ,205.50 ,48.00 
2016-01-04,,,,,,,,,,3020.00 ,,,559.50 ,,,,,,,,,,30400.00 ,,8949.16 ,,,,,,,
2016-01-05,,,,,,,,,,3020.00 ,,,558.50 ,,,,,,,4.40 ,5.65 ,,30400.00 ,,9069.98 ,,,,,,,
2016-01-06,,,,,,,,,,3020.00 ,,,554.00 ,,,,,,,,,,30400.00 ,,9208.92 ,,,,,,,
2016-01-07,,,,,,,,,,3020.00 ,2890.00 ,2590.00 ,550.00 ,,,,,,,,,,30400.00 ,,8562.35 ,,,,,,,
2016-01-08,,,,,,,,,,3020.00 ,,,548.50 ,,,,,,,,,,29900.00 ,,8706.64 ,,,,,,,
2016-01-10,,,,,,,,,,,,,,844.20 ,300.00 ,330.00 ,,370.00 ,415.00 ,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,3020.00 ,,,550.00 ,,,,,,,,,,29600.00 ,,8239.47 ,,,,,,,
2016-01-12,,,,,,,,,,3020.00 ,,,544.50 ,,,,,,,,,,29200.00 ,,8229.58 ,,,,,,,
2016-01-13,,,,,,,,,,3020.00 ,,,530.50 ,,,,,,,,,,29200.00 ,,8065.34 ,,,,,,,
2016-01-14,,,,,,,,,,3020.00 ,2920.00 ,2620.00 ,526.50 ,,,,,,,4.20 ,5.40 ,,29200.00 ,,8266.09 ,,,,,,,
2016-01-15,,,,,,,,,,3020.00 ,,,532.00 ,,,,,,,,,,29300.00 ,,7991.67 ,,,,,,,
2016-01-18,,,,,,,,,,3020.00 ,,,537.00 ,,,,,,,,,,29300.00 ,,8038.80 ,,,,,,,
2016-01-19,,,,,,,,,,3020.00 ,,,539.00 ,,,,,,,,,,29300.00 ,,8323.99 ,,,,,,,
2016-01-20,,,,,,,,,,3020.00 ,,,538.50 ,844.20 ,300.00 ,330.60 ,,370.00 ,406.90 ,,,,29400.00 ,,8225.82 ,,,,,,,
2016-01-21,,,,,,,,,,3020.00 ,2920.00 ,2620.00 ,534.00 ,,,,,,,,,,29400.00 ,,7960.51 ,,,,,,,
2016-01-22,,,,,,,,,,3020.00 ,,,541.00 ,,,,,,,,,,29400.00 ,,8065.57 ,,,,,,,
2016-01-25,,,,,,,,,,3020.00 ,,,546.50 ,,,,,,,,,,29300.00 ,,8149.32 ,,,,,,,
2016-01-26,,,,,,,,,,3020.00 ,,,548.00 ,,,,,,,,,,29300.00 ,,7745.19 ,,,,,,,
2016-01-27,,,,,,,,,,3020.00 ,,,557.50 ,,,,,,,,,,29800.00 ,,7692.94 ,,,,,,,
2016-01-28,,,,,,,,,,3020.00 ,2920.00 ,2620.00 ,557.00 ,,,,,,,,,,29800.00 ,,7556.99 ,,,,,,,
2016-01-29,,,,,,,,,,3020.00 ,,,553.50 ,,,,,,,,,,29600.00 ,,7771.13 ,,,,,,,
2016-01-31,,,,27.08 ,71.15 ,,,,440000.00 ,,,,,844.20 ,300.00 ,335.00 ,48485.00 ,372.10 ,400.00 ,,,272988.00 ,,,,4.10 ,,436.30 ,328.40 ,586.10 ,210.40 ,87.40 
2016-02-01,,,,,,,,,,3020.00 ,,,558.50 ,,,,,,,,,,29600.00 ,,7631.46 ,,,,,,,
2016-02-02,,,,,,,,,,3020.00 ,,,556.00 ,,,,,,,,,,29600.00 ,,7782.63 ,,,,,,,
2016-02-03,,,,,,,,,,3020.00 ,,,558.00 ,,,,,,,,,,29600.00 ,,7741.89 ,,,,,,,
2016-02-04,,,,,,,,,,3020.00 ,,,564.00 ,,,,,,,,,,30200.00 ,,7841.19 ,,,,,,,
2016-02-05,,,,,,,,,,3020.00 ,,,559.50 ,,,,,,,,,,30200.00 ,,7792.86 ,,,,,,,
2016-02-06,,,,,,,,,,3020.00 ,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,,,,,,,,,,,,,,844.20 ,301.70 ,336.60 ,,376.60 ,400.00 ,,,,,,,,,,,,,
2016-02-14,,,,,,,,,,3020.00 ,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,3020.00 ,,,560.50 ,,,,,,,3.40 ,4.45 ,,29600.00 ,,7712.80 ,,,,,,,
2016-02-16,,,,,,,,,,3040.00 ,,,566.00 ,,,,,,,,,,29700.00 ,,7964.45 ,,,,,,,
2016-02-17,,,,,,,,,,3090.00 ,,,566.50 ,,,,,,,,,,29400.00 ,,8058.38 ,,,,,,,
2016-02-18,,,,,,,,,,3090.00 ,2920.00 ,2620.00 ,566.00 ,,,,,,,,,,29400.00 ,,8025.64 ,,,,,,,
2016-02-19,,,,,,,,,,3090.00 ,,,571.50 ,,,,,,,3.40 ,4.70 ,,29400.00 ,,8012.24 ,,,,,,,
2016-02-20,,,,,,,,,,,,,,844.20 ,305.00 ,340.00 ,,380.00 ,400.00 ,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,3090.00 ,,,585.00 ,,,,,,,3.40 ,4.75 ,,29800.00 ,,8100.82 ,,,,,,,
2016-02-23,,,,,,,,,,3090.00 ,,,597.00 ,,,,,,,,,,29800.00 ,,8057.70 ,,,,,,,
2016-02-24,,,,,,,,,,3090.00 ,,,607.00 ,,,,,,,,,,29700.00 ,,8043.05 ,,,,,,,
2016-02-25,,,,,,,,,,3090.00 ,3020.00 ,2720.00 ,609.00 ,,,,,,,3.50 ,4.80 ,,29800.00 ,,7647.79 ,,,,,,,
2016-02-26,,,,,,,,,,3090.00 ,,,602.50 ,,,,,,,3.70 ,5.05 ,,29500.00 ,,7661.34 ,,,,,,,
2016-02-29,,,,17.48 ,38.00 ,,,,420000.00 ,3090.00 ,,,604.50 ,844.20 ,305.00 ,340.00 ,29830.00 ,380.00 ,400.00 ,,,169744.00 ,29700.00 ,,7405.43 ,3.59 ,,395.90 ,291.90 ,608.90 ,202.20 ,86.50 
2016-03-01,,,,,,,,,,3090.00 ,,,611.50 ,,,,,,,,,,29500.00 ,,7593.86 ,,,,,,,
2016-03-02,,,,,,,,,,3090.00 ,,,608.00 ,,,,,,,,,,29900.00 ,,7888.68 ,,,,,,,
2016-03-03,,,,,,,,,,3090.00 ,3120.00 ,2820.00 ,605.50 ,,,,,,,,,,30300.00 ,,7854.61 ,,,,,,,
2016-03-04,,,,,,,,,,3090.00 ,,,593.00 ,,,,,,,,,,30800.00 ,,7766.07 ,,,,,,,
2016-03-07,,,,,,,,,,3390.00 ,,,608.50 ,,,,,,,3.80 ,5.35 ,,31400.00 ,,7832.33 ,,,,,,,
2016-03-08,,,,,,,,,,3390.00 ,,,624.00 ,,,,,,,,,,31000.00 ,,7835.64 ,,,,,,,
2016-03-09,,,,,,,,,,3390.00 ,,,605.00 ,,,,,,,3.90 ,5.75 ,,30400.00 ,,7766.42 ,,,,,,,
2016-03-10,,,,,,,,,,3390.00 ,3910.00 ,3610.00 ,604.00 ,844.20 ,309.40 ,345.60 ,,385.60 ,405.60 ,,,,30400.00 ,,7724.41 ,,,,,,,
2016-03-11,,,,,,,,,,3340.00 ,,,610.00 ,,,,,,,,,,30400.00 ,,7720.17 ,,,,,,,
2016-03-14,,,,,,,,,,3340.00 ,,,624.00 ,,,,,,,4.00 ,6.25 ,,30800.00 ,,7876.75 ,,,,,,,
2016-03-15,,,,,,,,,,3540.00 ,,,615.00 ,,,,,,,,,,30400.00 ,,7863.03 ,,,,,,,
2016-03-16,,,,,,,,,,3540.00 ,,,616.50 ,,,,,,,,,,30400.00 ,,7816.74 ,,,,,,,
2016-03-17,,,,,,,,,,3540.00 ,3840.00 ,3540.00 ,617.00 ,,,,,,,4.00 ,6.50 ,,30800.00 ,,7966.08 ,,,,,,,
2016-03-18,,,,,,,,,,3540.00 ,,,632.50 ,,,,,,,,,,31300.00 ,,8121.68 ,,,,,,,
2016-03-20,,,,,,,,,,,,,,844.20 ,310.00 ,350.00 ,,390.00 ,410.00 ,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,3590.00 ,,,634.00 ,,,,,,,,,,31100.00 ,,8233.61 ,,,,,,,
2016-03-22,,,,,,,,,,3590.00 ,,,628.00 ,,,,,,,,,,31100.00 ,,8255.89 ,,,,,,,
2016-03-23,,,,,,,,,,3590.00 ,,,634.50 ,,,,,,,,,,31300.00 ,,8287.72 ,,,,,,,
2016-03-24,,,,,,,,,,3590.00 ,3890.00 ,3590.00 ,616.00 ,,,,,,,4.10 ,6.40 ,,30800.00 ,,8243.21 ,,,,,,,
2016-03-25,,,,,,,,,,3590.00 ,,,612.00 ,,,,,,,,,,30800.00 ,,8278.89 ,,,,,,,
2016-03-28,,,,,,,,,,3610.00 ,,,619.50 ,,,,,,,4.10 ,6.35 ,,30800.00 ,,8204.52 ,,,,,,,
2016-03-29,,,,,,,,,,3610.00 ,,,612.50 ,,,,,,,,,,30800.00 ,,8109.85 ,,,,,,,
2016-03-30,,,,,,,,,,3610.00 ,,,609.50 ,,,,,,,,,,30500.00 ,,8304.87 ,,,,,,,
2016-03-31,1639.10 ,867.10 ,727.00 ,31.45 ,51.65 ,170.80 ,478.70 ,478.90 ,570000.00 ,3610.00 ,3940.00 ,3640.00 ,631.50 ,834.80 ,310.00 ,350.00 ,38828.00 ,390.00 ,410.00 ,,,299246.00 ,30200.00 ,,8312.43 ,6.63 ,,397.60 ,344.60 ,496.80 ,200.60 ,87.60 
2016-04-01,,,,,,,,,,3610.00 ,,,650.50 ,,,,,,,,,,30200.00 ,,8300.06 ,,,,,,,
2016-04-05,,,,,,,,,,3610.00 ,,,653.00 ,,,,,,,,,,30000.00 ,,8427.08 ,,,,,,,
2016-04-06,,,,,,,,,,3610.00 ,,,660.00 ,,,,,,,,,,30000.00 ,,8459.48 ,,,,,,,
2016-04-07,,,,,,,,,,3610.00 ,4000.00 ,3700.00 ,652.00 ,,,,,,,,,,30000.00 ,,8361.20 ,,,,,,,
2016-04-08,,,,,,,,,,3610.00 ,,,652.50 ,,,,,,,,,,29500.00 ,,8293.45 ,,,,,,,
2016-04-10,,,,,,,,,,,,,,829.20 ,310.00 ,350.00 ,,390.00 ,410.00 ,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,3700.00 ,,,670.00 ,,,,,,,4.50 ,6.95 ,,29500.00 ,,8419.15 ,,,,,,,
2016-04-12,,,,,,,,,,,,,684.00 ,,,,,,,,,,29500.00 ,,8385.55 ,,,,,,,
2016-04-13,,,,,,,,,,3700.00 ,,,714.50 ,,,,,,,,,,30500.00 ,,8439.98 ,,,,,,,
2016-04-14,,,,,,,,,,3750.00 ,4200.00 ,3900.00 ,716.50 ,,,,,,,,,,30300.00 ,,8495.57 ,,,,,,,
2016-04-15,,,,,,,,,,3800.00 ,,,705.50 ,,,,,,,,,,30300.00 ,,8509.28 ,,,,,,,
2016-04-18,,,,,,,,,,3850.00 ,,,711.50 ,,,,,,,,,,30300.00 ,,8449.28 ,,,,,,,
2016-04-19,,,,,,,,,,3900.00 ,,,718.50 ,,,,,,,,,,30300.00 ,,8490.11 ,,,,,,,
2016-04-20,,,,,,,,,,4000.00 ,,,736.50 ,824.80 ,310.00 ,350.00 ,,390.00 ,410.00 ,,,,30600.00 ,,8207.05 ,,,,,,,
2016-04-21,,,,,,,,,,4100.00 ,4330.00 ,4030.00 ,756.50 ,,,,,,,,,,30600.00 ,,8152.04 ,,,,,,,
2016-04-22,,,,,,,,,,4100.00 ,,,772.50 ,,,,,,,,,,30800.00 ,,8337.72 ,,,,,,,
2016-04-25,,,,,,,,,,4070.00 ,,,795.50 ,,,,,,,,,,30800.00 ,,8314.02 ,,,,,,,
2016-04-26,,,,,,,,,,4070.00 ,,,809.50 ,,,,,,,4.70 ,7.35 ,,30800.00 ,,8375.94 ,,,,,,,
2016-04-27,,,,,,,,,,4070.00 ,,,776.00 ,,,,,,,,,,30700.00 ,,8347.42 ,,,,,,,
2016-04-28,,,,,,,,,,4070.00 ,4380.00 ,4080.00 ,734.00 ,,,,,,,,,,30400.00 ,,8362.65 ,,,,,,,
2016-04-29,,,,,,,,,,4120.00 ,,,760.00 ,,,,,,,,,,30700.00 ,,8498.34 ,,,,,,,
2016-04-30,1582.90 ,873.30 ,607.10 ,29.79 ,61.06 ,167.60 ,486.50 ,479.90 ,450000.00 ,,,,,824.20 ,310.00 ,350.00 ,37765.00 ,390.00 ,410.00 ,,,271706.00 ,,,,7.65 ,,399.60 ,344.10 ,559.40 ,194.70 ,82.40 
2016-05-03,,,,,,,,,,4120.00 ,,,732.00 ,,,,,,,,,,30700.00 ,,8740.52 ,,,,,,,
2016-05-04,,,,,,,,,,4090.00 ,,,724.00 ,,,,,,,,,,30400.00 ,,8691.64 ,,,,,,,
2016-05-05,,,,,,,,,,4040.00 ,4380.00 ,4080.00 ,724.50 ,,,,,,,,,,30300.00 ,,8732.86 ,,,,,,,
2016-05-06,,,,,,,,,,3910.00 ,,,694.00 ,,,,,,,,,,30000.00 ,,8384.07 ,,,,,,,
2016-05-09,,,,,,,,,,3850.00 ,,,679.50 ,,,,,,,,,,29600.00 ,,8216.37 ,,,,,,,
2016-05-10,,,,,,,,,,3750.00 ,,,673.50 ,824.20 ,310.00 ,350.00 ,,390.00 ,410.00 ,4.70 ,7.30 ,,29400.00 ,,8339.62 ,,,,,,,
2016-05-11,,,,,,,,,,3750.00 ,,,690.50 ,,,,,,,,,,29400.00 ,,8412.60 ,,,,,,,
2016-05-12,,,,,,,,,,3750.00 ,4180.00 ,3880.00 ,689.50 ,,,,,,,,,,29400.00 ,,8404.70 ,,,,,,,
2016-05-13,,,,,,,,,,3650.00 ,,,671.50 ,,,,,,,,,,29100.00 ,,8330.95 ,,,,,,,
2016-05-16,,,,,,,,,,3650.00 ,,,682.50 ,,,,,,,,,,29100.00 ,,8432.55 ,,,,,,,
2016-05-17,,,,,,,,,,3590.00 ,,,706.00 ,,,,,,,4.80 ,7.30 ,,29300.00 ,,8342.32 ,,,,,,,
2016-05-18,,,,,,,,,,3590.00 ,,,712.50 ,,,,,,,,,,29300.00 ,,8207.15 ,,,,,,,
2016-05-19,,,,,,,,,,3550.00 ,4180.00 ,3880.00 ,707.50 ,,,,,,,,,,29300.00 ,,8207.13 ,,,,,,,
2016-05-20,,,,,,,,,,3550.00 ,,,722.00 ,816.70 ,310.00 ,350.00 ,,390.00 ,410.00 ,,,,29100.00 ,,8275.92 ,,,,,,,
2016-05-23,,,,,,,,,,3500.00 ,,,693.00 ,,,,,,,,,,28900.00 ,,8331.04 ,,,,,,,
2016-05-24,,,,,,,,,,3400.00 ,,,671.00 ,,,,,,,,,,29000.00 ,,8275.79 ,,,,,,,
2016-05-25,,,,,,,,,,3400.00 ,,,659.50 ,,,,,,,,,,29300.00 ,,8252.06 ,,,,,,,
2016-05-26,,,,,,,,,,3400.00 ,3950.00 ,3650.00 ,672.50 ,,,,,,,,,,29600.00 ,,8292.05 ,,,,,,,
2016-05-27,,,,,,,,,,3330.00 ,,,678.00 ,,,,,,,,,,29400.00 ,,8292.40 ,,,,,,,
2016-05-30,,,,,,,,,,3280.00 ,,,680.50 ,,,,,,,4.90 ,7.30 ,,29400.00 ,,8264.65 ,,,,,,,
2016-05-31,1432.30 ,855.20 ,585.40 ,30.65 ,65.49 ,179.70 ,495.40 ,493.30 ,430000.00 ,3250.00 ,,,692.50 ,809.20 ,310.00 ,350.00 ,38896.00 ,390.00 ,410.00 ,,,272212.00 ,29400.00 ,,8448.25 ,7.07 ,,380.10 ,312.60 ,570.30 ,191.50 ,69.80 
2016-06-01,,,,,,,,,,3250.00 ,,,680.00 ,,,,,,,,,,29000.00 ,,8601.79 ,,,,,,,
2016-06-02,,,,,,,,,,3200.00 ,3830.00 ,3530.00 ,686.50 ,,,,,,,4.90 ,7.25 ,,29000.00 ,,8612.41 ,,,,,,,
2016-06-03,,,,,,,,,,3200.00 ,,,697.50 ,,,,,,,,,,29200.00 ,,8684.35 ,,,,,,,
2016-06-06,,,,,,,,,,3200.00 ,,,693.00 ,,,,,,,,,,29800.00 ,,8776.67 ,,,,,,,
2016-06-07,,,,,,,,,,3200.00 ,,,701.00 ,,,,,,,,,,29700.00 ,,8724.74 ,,,,,,,
2016-06-08,,,,,,,,,,3200.00 ,,,690.50 ,,,,,,,,,,29200.00 ,,8689.14 ,,,,,,,
2016-06-10,,,,,,,,,,,,,,809.20 ,320.80 ,351.70 ,,391.70 ,411.70 ,,,,,,,,,,,,,
2016-06-12,,,,,,,,,,3200.00 ,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,3200.00 ,,,673.00 ,,,,,,,,,,29200.00 ,,8442.97 ,,,,,,,
2016-06-14,,,,,,,,,,3200.00 ,,,651.50 ,,,,,,,,,,29200.00 ,,8529.07 ,,,,,,,
2016-06-15,,,,,,,,,,3200.00 ,,,653.00 ,,,,,,,,,,29100.00 ,,8676.04 ,,,,,,,
2016-06-16,,,,,,,,,,3200.00 ,3750.00 ,3450.00 ,662.00 ,,,,,,,4.90 ,7.15 ,,29300.00 ,,8625.31 ,,,,,,,
2016-06-17,,,,,,,,,,3200.00 ,,,663.50 ,,,,,,,,,,29100.00 ,,8655.07 ,,,,,,,
2016-06-20,,,,,,,,,,3200.00 ,,,672.00 ,809.20 ,325.00 ,360.00 ,,400.00 ,420.00 ,,,,29100.00 ,,8720.03 ,,,,,,,
2016-06-21,,,,,,,,,,3200.00 ,,,678.00 ,,,,,,,,,,29200.00 ,,8659.47 ,,,,,,,
2016-06-22,,,,,,,,,,3200.00 ,,,690.50 ,,,,,,,,,,29300.00 ,,8741.67 ,,,,,,,
2016-06-23,,,,,,,,,,3200.00 ,3700.00 ,3400.00 ,702.50 ,,,,,,,,,,29400.00 ,,8683.74 ,,,,,,,
2016-06-24,,,,,,,,,,3200.00 ,,,709.50 ,,,,,,,,,,29500.00 ,,8629.30 ,,,,,,,
2016-06-27,,,,,,,,,,3230.00 ,,,724.00 ,,,,,,,,,,29500.00 ,,8822.48 ,,,,,,,
2016-06-28,,,,,,,,,,3230.00 ,,,725.50 ,,,,,,,,,,30000.00 ,,8819.35 ,,,,,,,
2016-06-29,,,,,,,,,,3230.00 ,,,715.50 ,,,,,,,,,,30000.00 ,,8821.83 ,,,,,,,
2016-06-30,1656.90 ,901.70 ,639.40 ,30.32 ,66.60 ,202.00 ,505.70 ,526.80 ,420000.00 ,3230.00 ,3600.00 ,3300.00 ,718.00 ,809.20 ,325.00 ,361.30 ,52639.00 ,400.00 ,420.00 ,5.30 ,7.35 ,274777.00 ,30400.00 ,,8881.05 ,6.38 ,,380.50 ,284.30 ,530.90 ,189.20 ,61.30 
2016-07-01,,,,,,,,,,3230.00 ,,,717.00 ,,,,,,,,,,30200.00 ,,8914.30 ,,,,,,,
2016-07-04,,,,,,,,,,3280.00 ,,,729.50 ,,,,,,,,,,30800.00 ,,9040.84 ,,,,,,,
2016-07-05,,,,,,,,,,3280.00 ,,,716.00 ,,,,,,,,,,30200.00 ,,9022.83 ,,,,,,,
2016-07-06,,,,,,,,,,3280.00 ,,,715.00 ,,,,,,,,,,29600.00 ,,9076.95 ,,,,,,,
2016-07-07,,,,,,,,,,3280.00 ,3650.00 ,3350.00 ,726.50 ,,,,,,,5.50 ,7.90 ,,29500.00 ,,8948.86 ,,,,,,,
2016-07-08,,,,,,,,,,3280.00 ,,,720.00 ,,,,,,,,,,29300.00 ,,8941.41 ,,,,,,,
2016-07-10,,,,,,,,,,,,,,809.20 ,332.50 ,370.00 ,,407.50 ,427.50 ,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,3280.00 ,,,730.50 ,,,,,,,,,,29400.00 ,,9001.80 ,,,,,,,
2016-07-12,,,,,,,,,,3280.00 ,,,756.50 ,,,,,,,5.60 ,8.05 ,,29700.00 ,,9396.11 ,,,,,,,
2016-07-13,,,,,,,,,,3280.00 ,,,764.00 ,,,,,,,,,,30700.00 ,,9369.87 ,,,,,,,
2016-07-14,,,,,,,,,,3280.00 ,3650.00 ,3350.00 ,743.00 ,,,,,,,,,,30900.00 ,,9338.63 ,,,,,,,
2016-07-15,,,,,,,,,,3280.00 ,,,743.00 ,,,,,,,,,,30900.00 ,,9506.74 ,,,,,,,
2016-07-18,,,,,,,,,,3280.00 ,,,725.00 ,,,,,,,,,,30500.00 ,,9448.92 ,,,,,,,
