指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,总人口:中国,居民消费支出,居民消费支出:城镇居民,居民消费支出:农村居民,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,农村居民人均年度消费支出:消费性支出,农村居民人均年度消费支出:衣着,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口金额:棉花原棉,进口数量:棉纱线:当月值,长三角:棉花产量,进口量:棉花:中国,棉花:总供给量,棉花:国内消费总计:中国,棉花:出口:中国,期末库存:棉花:中国,库存消费比:棉花:中国,全球:播种面积:棉花,印度:农作物种植面积百分比:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm
2000-04-03,,,,,,,,,,,,,,,,,,,,,,,105.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-04,,,,,,,,,,,,,,,,,,,,,,,105.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-05,,,,,,,,,,,,,,,,,,,,,,,105.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-06,,,,,,,,,,,,,,,,,,,,,,,105.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-07,,,,,,,,,,,,,,,,,,,,,,,105.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10,,,,,,,,,,,,,,,,,,,,,,,105.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-11,,,,,,,,,,,,,,,,,,,,,,,105.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-12,,,,,,,,,,,,,,,,,,,,,,,105.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-13,,,,,,,,,,,,,,,,,,,,,,,106.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-14,,,,,,,,,,,,,,,,,,,,,,,105.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17,,,,,,,,,,,,,,,,,,,,,,,106.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-18,,,,,,,,,,,,,,,,,,,,,,,106.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-19,,,,,,,,,,,,,,,,,,,,,,,107.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-20,,,,,,,,,,,,,,,,,,,,,,,107.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-21,,,,,,,,,,,,,,,,,,,,,,,107.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24,,,,,,,,,,,,,,,,,,,,,,,107.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-25,,,,,,,,,,,,,,,,,,,,,,,108.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-26,,,,,,,,,,,,,,,,,,,,,,,108.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-27,,,,,,,,,,,,,,,,,,,,,,,109.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,,,,,,,,,,,,,,,,,,,,,,,109.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-30,101.12 ,101.03 ,101.02 ,101.50 ,54.70 ,3.80 ,287.00 ,109.20 ,,11543.00 ,1.70 ,324.00 ,4.80 ,,,,,,,,,,,,110.60 ,-0.30 ,-1.20 ,-1.20 ,,,2.59 ,0.36 ,,,21.70 ,14.46 ,440.10 ,,,96604.65 ,,,154323.20 ,498835.10 ,32.30 ,283743.00 ,1011708.50 ,47.80 ,80883.60 ,319506.90 ,26.80 ,2571.50 ,9.10 ,10965.90 ,,,41.70 ,68.20 ,11.90 ,354.70 ,220.60 ,55.10 ,3611.19 ,9.30 ,,,,11.40 ,,,,10.90 ,,,,13436107.80 ,5946786.90 ,3222642.70 ,24.28 ,22.70 ,14.29 ,226477.70 ,202911.20 ,63790.30 ,442.02 ,72.19 ,66.32 ,1616.00 ,58868.40 ,3098.00 ,218298.20 ,64105.33 ,371.96 ,1534.05 ,5131.68 ,3381700.00 ,5424670.10 ,1623224.60 ,1013316.50 ,-9.77 ,5.69 ,1.23 ,,,,,,39792.00 ,,,,19.60 ,0.03 ,,,33.73 ,,4.49 ,5.43 ,2.96 ,1.48 ,0.77 ,0.45 ,0.72 ,,801.42 ,273.81 ,,
2000-05-01,,,,,,,,,,,,,,,,,,,,,,,109.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12273.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-02,,,,,,,,,,,,,,,,,,,,,,,110.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-03,,,,,,,,,,,,,,,,,,,,,,,111.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-04,,,,,,,,,,,,,,,,,,,,,,,111.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-05,,,,,,,,,,,,,,,,,,,,,,,111.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-08,,,,,,,,,,,,,,,,,,,,,,,111.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-09,,,,,,,,,,,,,,,,,,,,,,,110.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-10,,,,,,,,,,,,,,,,,,,,,,,110.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-11,,,,,,,,,,,,,,,,,,,,,,,111.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,,,,,,,,,,,,,,,,,,,,,,,109.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-15,,,,,,,,,,,,,,,,,,,,,,,110.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-16,,,,,,,,,,,,,,,,,,,,,,,111.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-17,,,,,,,,,,,,,,,,,,,,,,,112.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-18,,,,,,,,,,,,,,,,,,,,,,,112.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-19,,,,,,,,,,,,,,,,,,,,,,,111.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-22,,,,,,,,,,,,,,,,,,,,,,,111.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-23,,,,,,,,,,,,,,,,,,,,,,,111.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-24,,,,,,,,,,,,,,,,,,,,,,,111.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-25,,,,,,,,,,,,,,,,,,,,,,,110.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-26,,,,,,,,,,,,,,,,,,,,,,,109.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-30,,,,,,,,,,,,,,,,,,,,,,,109.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-31,101.06 ,100.90 ,100.99 ,101.53 ,53.20 ,4.00 ,226.00 ,110.70 ,,11461.00 ,2.30 ,313.00 ,4.60 ,,,,,,,,,,108.60 ,,111.10 ,0.10 ,-1.10 ,-1.10 ,,,0.67 ,0.44 ,,,22.30 ,14.01 ,-600.05 ,,,96174.88 ,,,146131.20 ,644964.10 ,30.90 ,276956.30 ,1288649.30 ,45.60 ,82349.90 ,398429.70 ,24.30 ,2636.90 ,11.50 ,13602.80 ,,,45.50 ,74.00 ,13.10 ,428.70 ,266.10 ,68.10 ,5232.62 ,9.50 ,,,,11.50 ,,,,11.00 ,,,,17401428.60 ,7380561.30 ,4183058.50 ,23.34 ,20.59 ,17.31 ,345183.10 ,251425.40 ,89772.00 ,941.81 ,68.69 ,48.98 ,1608.00 ,72389.00 ,3059.00 ,257314.70 ,60035.02 ,416.66 ,1574.60 ,5158.34 ,6629600.00 ,5484292.70 ,1692797.20 ,1045054.30 ,-9.80 ,7.01 ,1.37 ,,,,,,41783.00 ,,,,19.20 ,0.68 ,,,33.73 ,,4.49 ,5.43 ,2.97 ,1.48 ,0.77 ,0.45 ,0.72 ,,817.72 ,290.37 ,,
2000-06-01,,,,,,,,,,,,,,,,,,,,,,,109.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12094.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-02,,,,,,,,,,,,,,,,,,,,,,,107.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-05,,,,,,,,,,,,,,,,,,,,,,,107.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-06,,,,,,,,,,,,,,,,,,,,,,,106.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-07,,,,,,,,,,,,,,,,,,,,,,,106.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-08,,,,,,,,,,,,,,,,,,,,,,,106.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-09,,,,,,,,,,,,,,,,,,,,,,,106.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-12,,,,,,,,,,,,,,,,,,,,,,,106.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-13,,,,,,,,,,,,,,,,,,,,,,,106.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-14,,,,,,,,,,,,,,,,,,,,,,,106.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-15,,,,,,,,,,,,,,,,,,,,,,,106.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-16,,,,,,,,,,,,,,,,,,,,,,,106.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-19,,,,,,,,,,,,,,,,,,,,,,,106.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-20,,,,,,,,,,,,,,,,,,,,,,,106.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-21,,,,,,,,,,,,,,,,,,,,,,,107.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-22,,,,,,,,,,,,,,,,,,,,,,,107.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-23,,,,,,,,,,,,,,,,,,,,,,,108.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-26,,,,,,,,,,,,,,,,,,,,,,,108.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-27,,,,,,,,,,,,,,,,,,,,,,,107.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-28,,,,,,,,,,,,,,,,,,,,,,,107.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-29,,,,,,,,,,,,,,,,,,,,,,,106.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,100.97 ,100.75 ,100.96 ,101.53 ,51.40 ,4.00 ,-47.00 ,106.40 ,,11403.00 ,1.50 ,316.00 ,4.70 ,43.80 ,,,,,,,,,106.94 ,,111.20 ,0.50 ,-0.90 ,-0.90 ,,,2.95 ,1.91 ,,,23.70 ,14.39 ,604.00 ,,,94847.87 ,24043.40 ,,147989.90 ,792952.90 ,33.60 ,305177.60 ,1593810.60 ,46.30 ,90284.70 ,488713.80 ,23.90 ,2645.20 ,8.90 ,16248.00 ,,,40.40 ,66.60 ,11.10 ,495.20 ,306.40 ,79.20 ,7537.61 ,12.10 ,,,,12.20 ,,,,11.20 ,,,,21179562.90 ,8687785.30 ,5044174.00 ,22.81 ,19.49 ,19.54 ,471115.20 ,313008.50 ,112879.30 ,14603.97 ,59.87 ,47.40 ,1575.00 ,82774.60 ,2985.00 ,282978.20 ,60937.74 ,590.64 ,1627.71 ,4940.84 ,6728700.00 ,5495954.00 ,1718066.90 ,1062859.30 ,-9.75 ,7.82 ,0.13 ,,,,,,42072.00 ,,,,19.20 ,0.68 ,,,33.73 ,,4.49 ,5.43 ,2.96 ,1.48 ,0.77 ,0.45 ,0.72 ,,764.33 ,293.98 ,,
2000-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11721.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-03,,,,,,,,,,,,,,,,,,,,,,,107.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-04,,,,,,,,,,,,,,,,,,,,,,,107.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-05,,,,,,,,,,,,,,,,,,,,,,,107.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-06,,,,,,,,,,,,,,,,,,,,,,,107.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-07,,,,,,,,,,,,,,,,,,,,,,,107.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-10,,,,,,,,,,,,,,,,,,,,,,,106.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-11,,,,,,,,,,,,,,,,,,,,,,,107.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-12,,,,,,,,,,,,,,,,,,,,,,,108.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
