指标名称,鱼珠:成交均价:原木:国产柞木,中国石油:期末平均实现价格:润滑油,产量:挖掘机:当月值,市场价:无缝钢管:20# 219*6:全国,煤炭运价:秦皇岛港-上海/乍浦:1.5-2万吨,大秦线煤炭运量:当月值,煤炭调度:京唐港煤炭公司:铁路调入量,煤炭特殊运价:大秦线、丰沙大线、京原线、京秦线,价格:新加坡:瓦斯油/柴油,PMI:生产,PMI:主要原材料购进价格,用电量:山西:当月值,市场价:汽油(93#):全国,城镇登记失业率,GDP:不变价:工业:当季同比,产量:粗钢:当月值,产量:钢材:当月值,中国大宗商品价格指数:钢铁类,钢材价格指数:长材
2012-03-16,,,,,47.00 ,,6.00 ,,,,,,,,,,,,125.24 
2012-03-17,,,,,,,4.00 ,,,,,,,,,,,,
2012-03-18,,,,,,,4.80 ,,,,,,,,,,,,
2012-03-19,,,,,,,4.80 ,,,,,,,,,,,,
2012-03-20,,,,,51.00 ,,4.00 ,,,,,,,,,,,,
2012-03-21,,,,,46.00 ,,3.70 ,,,,,,,,,,,,
2012-03-22,,,,,51.00 ,,4.00 ,,,,,,,,,,,,
2012-03-23,,,,,46.00 ,,4.80 ,,,,,,,,,,,,125.55 
2012-03-24,,,,,,,5.60 ,,,,,,,,,,,,
2012-03-25,,,,,,,4.80 ,,,,,,,,,,,,
2012-03-26,,,,,46.00 ,,5.90 ,,,,,,,,,,,,
2012-03-27,,,,,53.00 ,,5.20 ,,,,,,,,,,,,
2012-03-28,,,,,49.00 ,,6.00 ,,,,,,,,,,,,
2012-03-29,,,,,47.00 ,,5.00 ,,,,,,,,,,,,
2012-03-30,,,,,50.00 ,,4.10 ,,,,,,,,,,,,125.85 
2012-03-31,4950.00 ,,24057.00 ,,44.00 ,3684.30 ,6.60 ,,138.64 ,55.20 ,55.90 ,1520000.00 ,,4.10 ,9.40 ,6158.10 ,8332.80 ,123.58 ,
2012-04-01,,,,,44.00 ,,6.60 ,,,,,,,,,,,,
2012-04-02,,,,,,,6.30 ,,,,,,,,,,,,
2012-04-03,,,,,,,6.70 ,,,,,,,,,,,,
2012-04-04,,,,,,,5.50 ,,,,,,,,,,,,
2012-04-05,,,,,44.00 ,,5.20 ,,,,,,,,,,,,
2012-04-06,,,,,41.00 ,,4.50 ,,,,,,,,,,,,126.04 
2012-04-07,,,,,,,3.90 ,,,,,,,,,,,,
2012-04-08,,,,,,,3.20 ,,,,,,,,,,,,
2012-04-09,,,,,,,4.80 ,,,,,,,,,,,,
2012-04-10,,,,,40.00 ,,4.90 ,,,,,,,,,,,,
2012-04-11,,,,,42.00 ,,6.30 ,,,,,,,,,,,,
2012-04-12,,,,,41.00 ,,7.00 ,,,,,,,,,,,,
2012-04-13,,,,,43.00 ,,6.10 ,,,,,,,,,,,,126.83 
2012-04-14,,,,,,,6.20 ,,,,,,,,,,,,
2012-04-15,,,,,,,3.60 ,,,,,,,,,,,,
2012-04-16,,,,,41.00 ,,5.20 ,,,,,,,,,,,,
2012-04-17,,,,,39.00 ,,2.90 ,,,,,,,,,,,,
2012-04-18,,,,,39.00 ,,4.40 ,,,,,,,,,,,,
2012-04-19,,,,,39.00 ,,5.50 ,,,,,,,,,,,,
2012-04-20,,,,,40.00 ,,6.60 ,,,,,,,,,,,,126.66 
2012-04-21,,,,,,,4.80 ,,,,,,,,,,,,
2012-04-22,,,,,,,5.50 ,,,,,,,,,,,,
2012-04-23,,,,,40.00 ,,4.10 ,,,,,,,,,,,,
2012-04-24,,,,,37.00 ,,5.90 ,,,,,,,,,,,,
2012-04-25,,,,,37.00 ,,4.80 ,,,,,,,,,,,,
2012-04-26,,,,,37.00 ,,5.50 ,,,,,,,,,,,,
2012-04-27,,,,,37.00 ,,5.20 ,,,,,,,,,,,,125.88 
2012-04-28,,,,,34.00 ,,5.20 ,,,,,,,,,,,,
2012-04-29,,,,,,,4.80 ,,,,,,,,,,,,
2012-04-30,4740.00 ,,17528.00 ,,,3140.10 ,3.70 ,,135.85 ,57.20 ,54.80 ,1356190.00 ,,,,6057.50 ,8106.90 ,124.71 ,
2012-05-01,,,,,,,5.20 ,,,,,,,,,,,,
2012-05-02,,,,,35.00 ,,5.50 ,,,,,,,,,,,,
2012-05-03,,,,,36.00 ,,6.30 ,,,,,,,,,,,,
2012-05-04,,,,,35.00 ,,5.90 ,,,,,,,,,,,,125.33 
2012-05-05,,,,,,,6.60 ,,,,,,,,,,,,
2012-05-06,,,,,,,6.30 ,,,,,,,,,,,,
2012-05-07,,,,,35.00 ,,6.30 ,,,,,,,,,,,,
2012-05-08,,,,,33.00 ,,6.00 ,,,,,,,,,,,,
2012-05-09,,,,,34.00 ,,7.50 ,,,,,,,,,,,,
2012-05-10,,,,,33.00 ,,6.00 ,,,,,,,,,,,,
2012-05-11,,,,,34.00 ,,6.00 ,,,,,,,,,,,,124.52 
2012-05-12,,,,,,,6.50 ,,,,,,,,,,,,
2012-05-13,,,,,,,6.50 ,,,,,,,,,,,,
2012-05-14,,,,,,,6.50 ,,,,,,,,,,,,
2012-05-15,,,,,33.00 ,,7.00 ,,,,,,,,,,,,
2012-05-16,,,,,32.00 ,,7.50 ,,,,,,,,,,,,
2012-05-17,,,,,32.00 ,,6.70 ,,,,,,,,,,,,
2012-05-18,,,,,32.00 ,,6.80 ,,,,,,,,,,,,123.00 
2012-05-19,,,,,,,6.70 ,,,,,,,,,,,,
2012-05-20,,,,,,,6.50 ,0.08 ,,,,,,,,,,,
2012-05-21,,,,,33.00 ,,5.50 ,,,,,,,,,,,,
2012-05-22,,,,,32.00 ,,7.00 ,,,,,,,,,,,,
2012-05-23,,,,,32.00 ,,5.20 ,,,,,,,,,,,,
2012-05-24,,,,,32.00 ,,2.00 ,,,,,,,,,,,,
2012-05-25,,,,,29.00 ,,5.90 ,,,,,,,,,,,,121.38 
2012-05-26,,,,,,,6.60 ,,,,,,,,,,,,
2012-05-27,,,,,,,6.50 ,,,,,,,,,,,,
2012-05-28,,,,,32.00 ,,7.00 ,,,,,,,,,,,,
2012-05-29,,,,,32.00 ,,7.00 ,,,,,,,,,,,,
2012-05-30,,,,,32.00 ,,5.50 ,,,,,,,,,,,,
2012-05-31,4860.00 ,,12529.00 ,,32.00 ,3910.10 ,5.60 ,,125.40 ,52.90 ,44.80 ,1451483.00 ,,,,6123.40 ,8167.10 ,121.33 ,
2012-06-01,,,,,30.00 ,,6.30 ,,,,,,,,,,,,120.36 
2012-06-02,,,,,,,7.00 ,,,,,,,,,,,,
2012-06-03,,,,,,,6.80 ,,,,,,,,,,,,
2012-06-04,,,,,32.00 ,,7.40 ,,,,,,,,,,,,
2012-06-05,,,,,32.00 ,,7.40 ,,,,,,,,,,,,
2012-06-06,,,,,31.00 ,,9.80 ,,,,,,,,,,,,
2012-06-07,,,,,30.00 ,,6.60 ,,,,,,,,,,,,
2012-06-08,,,,,29.00 ,,7.40 ,,,,,,,,,,,,120.02 
2012-06-09,,,,,,,5.60 ,,,,,,,,,,,,
2012-06-10,,,,,,,7.00 ,,,,,,,,,,,,
2012-06-11,,,,,31.00 ,,5.60 ,,,,,,,,,,,,
2012-06-12,,,,,32.00 ,,7.70 ,,,,,,,,,,,,
2012-06-13,,,,,29.00 ,,8.20 ,,,,,,,,,,,,
2012-06-14,,,,,29.00 ,,7.80 ,,,,,,,,,,,,
2012-06-15,,,,,30.00 ,,5.30 ,,,,,,,,,,,,120.02 
2012-06-16,,,,,,,7.80 ,,,,,,,,,,,,
2012-06-17,,,,,,,7.40 ,,,,,,,,,,,,
2012-06-18,,,,,29.00 ,,6.90 ,,,,,,,,,,,,
2012-06-19,,,,,29.00 ,,8.20 ,,,,,,,,,,,,
2012-06-20,,,,,30.00 ,,6.60 ,,,,,,,,,,,,
2012-06-21,,,,,39.00 ,,6.10 ,,,,,,,,,,,,
2012-06-22,,,,,,,4.70 ,,,,,,,,,,,,119.60 
2012-06-23,,,,,,,4.60 ,,,,,,,,,,,,
2012-06-24,,,,,,,7.10 ,,,,,,,,,,,,
2012-06-25,,,,,29.00 ,,5.60 ,,,,,,,,,,,,
2012-06-26,,,,,32.00 ,,5.90 ,,,,,,,,,,,,
2012-06-27,,,,,29.00 ,,6.70 ,,,,,,,,,,,,
2012-06-28,,,,,29.00 ,,6.30 ,,,,,,,,,,,,
2012-06-29,,,,,28.00 ,,5.70 ,,,,,,,,,,,,119.54 
2012-06-30,4975.00 ,9344.00 ,11275.00 ,,,3469.50 ,6.70 ,,112.65 ,52.00 ,41.20 ,1465612.00 ,,4.10 ,7.70 ,6021.30 ,8447.40 ,118.44 ,
2012-07-01,,,,,,,6.70 ,,,,,,,,,,,,
2012-07-02,,,,,29.00 ,,5.50 ,,,,,,,,,,,,
2012-07-03,,,,,32.00 ,,6.00 ,,,,,,,,,,,,
2012-07-04,,,,,29.00 ,,6.80 ,,,,,,,,,,,,
2012-07-05,,,,,28.00 ,,5.00 ,,,,,,,,,,,,
2012-07-06,,,,,29.00 ,,6.50 ,,,,,,,,,,,,118.40 
2012-07-07,,,,,,,6.50 ,,,,,,,,,,,,
2012-07-08,,,,,,,5.00 ,,,,,,,,,,,,
2012-07-09,,,,,29.00 ,,6.20 ,,,,,,,,,,,,
2012-07-10,,,,,30.00 ,,6.80 ,,,,,,,,,,,,
2012-07-11,,,,,30.00 ,,6.90 ,,,,,,,,,,,,
2012-07-12,,,,,29.00 ,,6.80 ,,,,,,,,,,,,
2012-07-13,,,,,29.00 ,,6.00 ,,,,,,,,,,,,117.07 
2012-07-14,,,,,,,5.50 ,,,,,,,,,,,,
2012-07-15,,,,,,,5.50 ,,,,,,,,,,,,
2012-07-16,,,,,33.00 ,,4.40 ,,,,,,,,,,,,
2012-07-17,,,,,31.00 ,,6.60 ,,,,,,,,,,,,
2012-07-18,,,,,30.00 ,,5.20 ,,,,,,,,,,,,
2012-07-19,,,,,30.00 ,,6.10 ,,,,,,,,,,,,
2012-07-20,,,,,30.00 ,,5.20 ,,,,,,,,,,,,115.58 
2012-07-21,,,,,,,4.00 ,,,,,,,,,,,,
2012-07-22,,,,,,,2.20 ,,,,,,,,,,,,
2012-07-23,,,,,37.00 ,,4.00 ,,,,,,,,,,,,
2012-07-24,,,,,34.00 ,,4.80 ,,,,,,,,,,,,
2012-07-25,,,,,35.00 ,,3.30 ,,,,,,,,,,,,
2012-07-26,,,,,31.00 ,,3.70 ,,,,,,,,,,,,
2012-07-27,,,,,33.00 ,,5.50 ,,,,,,,,,,,,111.13 
2012-07-28,,,,,,,4.70 ,,,,,,,,,,,,
2012-07-29,,,,,,,5.50 ,,,,,,,,,,,,
2012-07-30,,,,,35.00 ,,7.20 ,,,,,,,,,,,,
2012-07-31,4870.00 ,,10308.00 ,,33.00 ,3273.10 ,6.30 ,,120.06 ,51.80 ,41.00 ,1484097.00 ,,,,6169.30 ,8122.30 ,113.08 ,
2012-08-01,,,,,34.00 ,,4.80 ,,,,,,,,,,,,
2012-08-02,,,,,31.00 ,,3.20 ,,,,,,,,,,,,
2012-08-03,,,,,33.00 ,,4.40 ,,,,,,,,,,,,110.20 
2012-08-04,,,,,,,0.00 ,,,,,,,,,,,,
2012-08-05,,,,,,,1.50 ,,,,,,,,,,,,
2012-08-06,,,,,34.00 ,,5.50 ,,,,,,,,,,,,
2012-08-07,,,,,34.00 ,,5.90 ,,,,,,,,,,,,
2012-08-08,,,,,34.00 ,,6.00 ,,,,,,,,,,,,
2012-08-09,,,,,32.00 ,,5.00 ,,,,,,,,,,,,
2012-08-10,,,,,34.00 ,,5.00 ,,,,,,,,,,,,108.10 
2012-08-11,,,,,,,5.50 ,,,,,,,,,,,,
2012-08-12,,,,,,,5.00 ,,,,,,,,,,,,
2012-08-13,,,,,35.00 ,,6.00 ,,,,,,,,,,,,
2012-08-14,,,,,38.00 ,,6.50 ,,,,,,,,,,,,
2012-08-15,,,,,,,5.00 ,,,,,,,,,,,,
2012-08-16,,,,,36.00 ,,4.00 ,,,,,,,,,,,,
2012-08-17,,,,,38.00 ,,4.00 ,,,,,,,,,,,,108.02 
2012-08-18,,,,,,,4.00 ,,,,,,,,,,,,
2012-08-19,,,,,,,3.00 ,,,,,,,,,,,,
2012-08-20,,,,,39.00 ,,4.00 ,,,,,,,,,,,,
2012-08-21,,,,,42.00 ,,4.50 ,,,,,,,,,,,,
2012-08-22,,,,,43.00 ,,4.00 ,,,,,,,,,,,,
2012-08-23,,,,,39.00 ,,5.00 ,,,,,,,,,,,,
2012-08-24,,,,,42.00 ,,5.50 ,,,,,,,,,,,,106.74 
2012-08-25,,,,,,,5.00 ,,,,,,,,,,,,
2012-08-26,,,,,,,5.00 ,,,,,,,,,,,,
2012-08-27,,,,,43.00 ,,5.00 ,,,,,,,,,,,,
2012-08-28,,,,,41.00 ,,6.30 ,,,,,,,,,,,,
2012-08-29,,,,,43.00 ,,5.90 ,,,,,,,,,,,,
2012-08-30,,,,,45.00 ,,6.00 ,,,,,,,,,,,,
2012-08-31,4795.00 ,,6313.00 ,,47.00 ,3129.00 ,5.20 ,,131.42 ,50.90 ,46.10 ,1453103.00 ,,,,5870.30 ,7880.50 ,105.32 ,105.02 
2012-09-01,,,,,,,6.60 ,,,,,,,,,,,,
2012-09-02,,,,,,,6.30 ,,,,,,,,,,,,
2012-09-03,,,,,43.00 ,,6.30 ,,,,,,,,,,,,
2012-09-04,,,,,40.00 ,,5.20 ,,,,,,,,,,,,
2012-09-05,,,,,40.00 ,,5.90 ,,,,,,,,,,,,
2012-09-06,,,,,41.00 ,,5.50 ,,,,,,,,,,,,
2012-09-07,,,,,41.00 ,,4.40 ,,,,,,,,,,,,103.09 
2012-09-08,,,,,,,4.20 ,,,,,,,,,,,,
2012-09-09,,,,,,,4.50 ,,,,,,,,,,,,
2012-09-10,,,,,38.00 ,,5.00 ,,,,,,,,,,,,
2012-09-11,,,,,40.00 ,,4.00 ,,,,,,,,,,,,
2012-09-12,,,,,39.00 ,,5.00 ,,,,,,,,,,,,
2012-09-13,,,,,35.00 ,,5.00 ,,,,,,,,,,,,
2012-09-14,,,,,37.00 ,,5.50 ,,,,,,,,,,,,102.95 
2012-09-15,,,,,,,5.00 ,,,,,,,,,,,,
2012-09-16,,,,,,,4.50 ,,,,,,,,,,,,
2012-09-17,,,,,41.00 ,,5.00 ,,,,,,,,,,,,
2012-09-18,,,,,37.00 ,,4.20 ,,,,,,,,,,,,
2012-09-19,,,,,36.00 ,,4.60 ,,,,,,,,,,,,
2012-09-20,,,,,38.00 ,,6.30 ,,,,,,,,,,,,
2012-09-21,,,,,37.00 ,,3.70 ,,,,,,,,,,,,104.36 
2012-09-22,,,,,,,3.70 ,,,,,,,,,,,,
2012-09-23,,,,,,,4.40 ,,,,,,,,,,,,
2012-09-24,,,,,35.00 ,,3.70 ,,,,,,,,,,,,
2012-09-25,,,,,35.00 ,,6.60 ,,,,,,,,,,,,
2012-09-26,,,,,37.00 ,,5.20 ,,,,,,,,,,,,
2012-09-27,,,,,36.00 ,,4.10 ,,,,,,,,,,,,
2012-09-28,,,,,36.00 ,,6.60 ,,,,,,,,,,,,105.94 
2012-09-29,,,,,36.00 ,,5.20 ,,,,,,,,,,,,
2012-09-30,4640.00 ,,6406.00 ,,,3495.30 ,4.40 ,,133.44 ,51.30 ,51.00 ,1355089.00 ,,4.10 ,7.40 ,5794.60 ,8043.70 ,102.99 ,
2012-10-01,,,,,,,4.80 ,,,,,,,,,,,,
2012-10-02,,,,,,,4.10 ,,,,,,,,,,,,
2012-10-03,,,,,,,5.60 ,,,,,,,,,,,,
2012-10-04,,,,,,,6.60 ,,,,,,,,,,,,
2012-10-05,,,,,,,4.10 ,,,,,,,,,,,,
2012-10-06,,,,,,,4.40 ,,,,,,,,,,,,
2012-10-07,,,,,,,4.40 ,,,,,,,,,,,,
2012-10-08,,,,,30.00 ,,4.80 ,,,,,,,,,,,,
2012-10-09,,,,,34.00 ,,4.60 ,,,,,,,,,,,,
2012-10-10,,,,,,,3.30 ,,,,,,,,,,,,
2012-10-11,,,,,34.00 ,,4.10 ,,,,,,,,,,,,
2012-10-12,,,,,34.00 ,,4.10 ,,,,,,,,,,,,109.03 
2012-10-13,,,,,,,3.20 ,,,,,,,,,,,,
2012-10-14,,,,,,,3.50 ,,,,,,,,,,,,
2012-10-15,,,,,32.00 ,,4.30 ,,,,,,,,,,,,
2012-10-16,,,,,31.00 ,,4.30 ,,,,,,,,,,,,
2012-10-17,,,,,36.00 ,,4.80 ,,,,,,,,,,,,
2012-10-18,,,,,32.00 ,,4.90 ,,,,,,,,,,,,
2012-10-19,,,,,30.00 ,,5.10 ,,,,,,,,,,,,109.07 
2012-10-20,,,,,,,5.30 ,,,,,,,,,,,,
2012-10-21,,,,,,,4.70 ,,,,,,,,,,,,
2012-10-22,,,,,31.00 ,,5.50 ,,,,,,,,,,,,
2012-10-23,,,,,31.00 ,,5.30 ,,,,,,,,,,,,
2012-10-24,,,,,,,6.70 ,,,,,,,,,,,,
2012-10-25,,,,,35.00 ,,6.50 ,,,,,,,,,,,,
2012-10-26,,,,,,,6.30 ,,,,,,,,,,,,109.52 
2012-10-27,,,,,,,5.90 ,,,,,,,,,,,,
2012-10-28,,,,,,,7.00 ,,,,,,,,,,,,
2012-10-29,,,,,,,7.00 ,,,,,,,,,,,,
2012-10-30,,,,,,,7.40 ,,,,,,,,,,,,
2012-10-31,4600.00 ,,6252.00 ,,33.00 ,3428.50 ,7.00 ,,130.92 ,52.10 ,54.30 ,1429165.00 ,,,,5909.60 ,8181.00 ,108.00 ,
2012-11-01,,,,,30.00 ,,5.50 ,,,,,,,,,,,,
2012-11-02,,,,,,,6.30 ,,,,,,,,,,,,109.82 
2012-11-03,,,,,,,6.60 ,,,,,,,,,,,,
2012-11-04,,,,,,,5.90 ,,,,,,,,,,,,
2012-11-05,,,,,,,6.30 ,,,,,,,,,,,,
2012-11-06,,,,,34.00 ,,6.50 ,,,,,,,,,,,,
2012-11-07,,,,,,,5.90 ,,,,,,,,,,,,
2012-11-08,,,,,32.00 ,,5.70 ,,,,,,,,,,,,
2012-11-09,,,,,32.00 ,,5.90 ,,,,,,,,,,,,109.65 
2012-11-10,,,,,,,5.70 ,,,,,,,,,,,,
2012-11-11,,,,,,,7.00 ,,,,,,,,,,,,
2012-11-12,,,,,33.00 ,,5.60 ,,,,,,,,,,,,
2012-11-13,,,,,33.00 ,,5.90 ,,,,,,,,,,,,
2012-11-14,,,,,33.00 ,,5.90 ,,,,,,,,,,,,
