指标名称,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,产量:火电:当月值,产量:水电:当月值,焦炭平均库存可用天数:国内大中型钢厂,煤炭库存:6大发电集团:合计,价格:普通水泥:42.5级袋装:北京,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨
2014/9/29,0,0,0,0,0,1442.8,0,625,2840,,,,,,72.82,,22
2014/9/30,0,0,3146.46,1144.07,0,1438.9,0,617,2840,15009.36,7209.31,4683.67,1025.01,7368,72.62,7705487.4,20
2014/10/1,0,0,0,0,0,1434.7,0,613,,,,,,,72.93,,
2014/10/2,0,0,0,0,0,1446.2,0,610.5,,,,,,,73.21,,
2014/10/3,0,0,0,0,0,1443.4,435,606,,,,,,,73.23,,
2014/10/4,0,0,0,0,0,1440,0,606,,,,,,,,,
2014/10/5,0,0,0,0,0,1430.1,0,613,,,,,,,,,
2014/10/6,0,0,0,0,0,1428.6,0,621,,,,,,,72.58,,
2014/10/7,0,0,0,0,0,1432,0,626,,,,,,,72.67,,
2014/10/8,0,0,0,0,0,1414.3,0,614,2840,,,,,,72.68,,21
2014/10/9,0,0,0,0,0,1449.2,0,628,2820,,,,,,72.8,,20
2014/10/10,90.91,0,0,0,9,1446.1,435,619,2820,,,,,,72.72,,22
2014/10/11,0,0,0,0,0,1441.4,0,618,2840,,,,,,,,20
2014/10/12,0,0,0,0,0,1427.2,0,631,,,,,,,,,
2014/10/13,0,0,0,0,0,1433.1,0,622,2900,,,,,,72.44,,20
2014/10/14,0,0,0,0,0,1440.8,0,615,2900,,,,,,72.35,,20
2014/10/15,0,0,0,0,0,1439.3,0,615,2910,,,,,,72.15,,21
2014/10/16,0,0,0,0,0,1442.1,0,609,2910,,,,,,71.89,,20
2014/10/17,89.61,0,0,0,9,1425.5,435,610,2930,,,,,,71.86,,21
2014/10/18,0,0,0,0,0,1418.9,0,616,,,,,,,,,
2014/10/19,0,0,0,0,0,1417.5,0,604,,,,,,,,,
2014/10/20,0,0,0,0,0,1408.8,0,613,2930,,,,,,71.75,,22
2014/10/21,0,0,0,0,0,1406.6,0,612,2960,,,,,,72,,22
2014/10/22,0,0,0,0,0,1412.8,0,611,2960,,,,,,72.42,,20
2014/10/23,0,0,0,0,0,1449.2,0,584,2960,,,,,,73.54,,26
2014/10/24,87.66,0,0,0,9,1419.9,435,563,2960,,,,,,73.85,,30
2014/10/25,0,0,0,0,0,1413.9,0,559,,,,,,,,,
2014/10/26,0,0,0,0,0,1404.4,0,542,,,,,,,,,
2014/10/27,0,0,0,0,0,1399.1,0,545,2900,,,,,,74.23,,27
2014/10/28,0,0,0,0,0,1400.9,0,521,2900,,,,,,74.33,,22
2014/10/29,0,0,0,0,0,1431.8,0,517,2920,,,,,,74.36,,
2014/10/30,0,0,0,0,0,1453.5,0,520,2930,,,,,,74.25,,24
2014/10/31,89.61,0,3206,967,9,1447.8,435,517,2930,14308.19,8143.34,4553.8,1026.64,7451,74.15,7723128.5,23
2014/11/1,0,0,0,0,0,1445.7,0,524,,,,,,,,,
2014/11/2,0,0,0,0,0,1441.8,0,515,,,,,,,,,
2014/11/3,0,0,0,0,0,1430.4,0,528,2940,,,,,,72.68,,21
2014/11/4,0,0,0,0,0,1437.3,0,540,3000,,,,,,72.47,,21
2014/11/5,0,0,0,0,0,1401.5,0,540,3000,,,,,,72.43,,22
2014/11/6,0,0,0,0,0,1416.6,0,547,3040,,,,,,72.27,,22
2014/11/7,90.26,0,0,0,8,1418.8,435,557,3090,,,,,,72.33,,20
2014/11/8,0,0,0,0,0,1407.5,0,565,,,,,,,,,
2014/11/9,0,0,0,0,0,1395.4,0,562,,,,,,,,,
2014/11/10,0,0,0,0,0,1398.8,0,588,3120,,,,,,73.61,,20
2014/11/11,0,0,0,0,0,1416.6,0,596.5,3120,,,,,,74.2,,21
2014/11/12,0,0,0,0,0,1407.4,0,596,3050,,,,,,74.24,,24
2014/11/13,0,0,0,0,0,1400.3,0,592,3050,,,,,,74.28,,22
2014/11/14,48.7,0,0,0,10,1421.3,435,594,3040,,,,,,74.25,,21
2014/11/15,0,0,0,0,0,1440.4,0,588,,,,,,,,,
2014/11/16,0,0,0,0,0,1432.3,0,580,,,,,,,,,
2014/11/17,0,0,0,0,0,1421.8,0,582,3030,,,,,,74.54,,
2014/11/18,0,0,0,0,0,1410.9,0,596,3010,,,,,,74.75,,21
2014/11/19,0,0,0,0,0,1434.2,0,596,3000,,,,,,74.74,,21
2014/11/20,0,0,0,0,0,1409.2,0,609,2990,,,,,,74.74,,21
2014/11/21,90.91,0,0,0,9,1424.5,435,621,2960,,,,,,74.79,,21
2014/11/22,0,0,0,0,0,1406.8,0,625,,,,,,,,,
2014/11/23,0,0,0,0,0,1397.3,0,633,,,,,,,,,
2014/11/24,0,0,0,0,0,1386.2,0,640,2960,,,,,,75.31,,20
2014/11/25,0,0,0,0,0,1402.7,0,638,2950,,,,,,75.3,,23
2014/11/26,0,0,0,0,0,1384.7,0,633,2950,,,,,,75.46,,21
2014/11/27,0,0,0,0,0,1397.2,0,630,2950,,,,,,,,21
2014/11/28,91.56,0,0,0,9,1408.3,435,642,2950,,,,,,75.31,,20
2014/11/29,0,0,0,0,0,1400.4,0,644,,,,,,,,,
2014/11/30,0,0,3455,746,0,1404.6,0,634,,15757.88,8271.86,4424.15,1013.84,7348,,8781368.98,
2014/12/1,0,0,0,0,0,1391,0,633,2940,,,,,,73.19,,22
2014/12/2,0,0,0,0,0,1372.2,0,659,2940,,,,,,72.92,,21
2014/12/3,0,0,0,0,0,1379.7,0,674,2920,,,,,,72.5,,21
2014/12/4,0,0,0,0,0,1376.7,0,691,2890,,,,,,72.17,,20
2014/12/5,92.21,0,0,0,9,1355.4,435,710,2890,,,,,,72.08,,20
2014/12/6,0,0,0,0,0,1336.8,0,727,,,,,,,,,
2014/12/7,0,0,0,0,0,1348.2,0,728,,,,,,,,,
2014/12/8,0,0,0,0,0,1339.6,0,728,2890,,,,,,71.25,,21
2014/12/9,0,0,0,0,0,1352.4,0,738,2860,,,,,,70.81,,20
2014/12/10,0,0,0,0,0,1376,0,726,2830,,,,,,70.94,,20
2014/12/11,0,0,0,0,0,1362.5,0,733,2830,,,,,,71.13,,21
2014/12/12,94.81,0,0,0,8,1373.5,435,739,2830,,,,,,71.1,,
2014/12/13,0,0,0,0,0,1374.1,0,751,,,,,,,,,
2014/12/14,0,0,0,0,0,1369.5,0,758,,,,,,,,,
2014/12/15,0,0,0,0,0,1366.5,0,654,2840,,,,,,71.17,,19
2014/12/16,0,0,0,0,0,1338.4,0,752,2840,,,,,,70.91,,17
2014/12/17,0,0,0,0,0,1336.6,0,734,2820,,,,,,70.79,,20
2014/12/18,0,0,0,0,0,1333.3,0,729,2820,,,,,,70.7,,
2014/12/19,96.1,0,0,0,8,1313.6,435,736,2820,,,,,,70.51,,19
2014/12/20,0,0,0,0,0,1353.5,0,736,,,,,,,,,
2014/12/21,0,0,0,0,0,1353.9,0,722,,,,,,,,,
2014/12/22,0,0,0,0,0,1349.4,0,715,2760,,,,,,69.03,,20
2014/12/23,0,0,0,0,0,1357.8,0,715,2720,,,,,,69.14,,20
2014/12/24,0,0,0,0,0,1333.2,0,718,2710,,,,,,69.01,,18
2014/12/25,0,0,0,0,0,1380.5,0,709,2710,,,,,,,,20
2014/12/26,96.1,0,0,0,8,1362.5,435,693,2710,,,,,,69.01,,20
2014/12/27,0,0,0,0,0,1366.7,0,686,,,,,,,,,
2014/12/28,0,0,0,0,0,1382.7,0,669,,,,,,,,,
2014/12/29,0,0,0,0,0,1369.8,0,674,2690,,,,,,66.81,,20
2014/12/30,0,0,0,0,0,1353.7,0,680,2700,,,,,,66.84,,19
2014/12/31,0,0,3980,596,0,1372.7,0,684,2700,15341.23,8595.92,4923.84,1115.29,7096,,8950330.95,18
2015/1/1,0,0,0,0,0,1365.2,0,691,,,,,,,,,
2015/1/2,94.81,0,0,0,0,1364.2,435,690.5,,,,,,,66.63,,
2015/1/3,0,0,0,0,0,1353.2,0,700,,,,,,,,,
2015/1/4,0,0,0,0,0,1348.4,0,714,2700,,,,,,,,
2015/1/5,0,0,0,0,0,1334.1,0,721,2700,,,,,,64.25,,20
2015/1/6,0,0,0,0,0,1331.9,0,725,2680,,,,,,63.79,,19
2015/1/7,0,0,0,0,0,1328.1,0,712,2670,,,,,,61.66,,18
2015/1/8,0,0,0,0,0,1311.3,0,703,2650,,,,,,61.48,,20
2015/1/9,94.16,0,0,0,9,1318.9,435,701,2650,,,,,,61.3,,18
2015/1/10,0,0,0,0,0,1319.2,0,698,,,,,,,,,
2015/1/11,0,0,0,0,0,1314.2,0,694,,,,,,,,,
2015/1/12,0,0,0,0,0,1301.3,0,689,2620,,,,,,57.07,,20
2015/1/13,0,0,0,0,0,1315.6,0,691,2620,,,,,,56.59,,18
2015/1/14,0,0,0,0,0,1307.8,0,682,2610,,,,,,56.42,,18
2015/1/15,0,0,0,0,0,1288.9,0,680,2600,,,,,,55.99,,18
2015/1/16,94.16,0,0,0,9,1277.3,435,678,2590,,,,,,55.47,,19
2015/1/17,0,0,0,0,0,1254.2,0,686,,,,,,,,,
2015/1/18,0,0,0,0,0,1261.6,0,687.5,,,,,,,,,
2015/1/19,0,0,0,0,0,1250.9,0,695,2580,,,,,,54.75,,20
2015/1/20,0,0,0,0,0,1277.4,0,686,2580,,,,,,54.69,,18
2015/1/21,0,0,0,0,0,1282.4,0,700,2560,,,,,,54.88,,
2015/1/22,0,0,0,0,0,1281.8,0,706,2530,,,,,,55.55,,19
2015/1/23,88.96,0,0,0,8,1286.9,435,711,2490,,,,,,55.59,,20
2015/1/24,0,0,0,0,0,1286.2,0,715,,,,,,,,,
2015/1/25,0,0,0,0,0,1284.4,0,733,,,,,,,,,
2015/1/26,0,0,0,0,0,1284.8,0,750,2510,,,,,,56.23,,19
2015/1/27,0,0,0,0,0,1268,0,765,2510,,,,,,56.1,,18
2015/1/28,0,0,0,0,0,1273.1,0,764,2460,,,,,,57.02,,16
2015/1/29,0,0,0,0,0,1273.7,0,764,2460,,,,,,57.1,,17
2015/1/30,86.36,0,0,0,8,1291.3,435,776,2460,,,,,,57.14,,18
2015/1/31,0,0,4030.5,565.27,0,1276.9,0,802,,10730.54,6994,4479.99,1136.31,4509,,6501580.47,
2015/2/1,0,0,0,0,0,1267.5,0,814,,,,,,,,,
2015/2/2,0,0,0,0,0,1249.8,0,808,2440,,,,,,58.17,,18
2015/2/3,0,0,0,0,0,1251.5,0,815,2440,,,,,,58.45,,18
2015/2/4,0,0,0,0,0,1233.4,0,820,2440,,,,,,58.81,,16
2015/2/5,0,0,0,0,0,1247.7,0,809,2440,,,,,,59.62,,17
2015/2/6,87.01,0,0,0,8,1227.9,435,802,2440,,,,,,60.56,,17
2015/2/7,0,0,0,0,0,1233.9,0,793,,,,,,,,,
2015/2/8,0,0,0,0,0,1219.8,0,797,,,,,,,,,
2015/2/9,0,0,0,0,0,1214.5,0,780,2440,,,,,,63.48,,18
2015/2/10,0,0,0,0,0,1227.7,0,794,2440,,,,,,63.43,,
2015/2/11,0,0,0,0,0,1215.6,0,808,2440,,,,,,63.64,,18
2015/2/12,0,0,0,0,0,1236.8,0,806,2440,,,,,,63.82,,15
2015/2/13,87.01,0,0,0,10,1238.9,435,812,2440,,,,,,64,,17
2015/2/14,0,0,0,0,0,1251.7,0,820,,,,,,,,,
2015/2/15,0,0,0,0,0,1249.6,0,827,2440,,,,,,,,20
2015/2/16,0,0,0,0,0,1276.2,0,838,2440,,,,,,64.96,,
2015/2/17,0,0,0,0,0,1320.8,0,838,2440,,,,,,64.77,,
2015/2/18,0,0,0,0,0,1320.1,0,830,,,,,,,64.2,,
2015/2/19,0,0,0,0,0,1325.6,0,837,,,,,,,64.11,,
2015/2/20,0,0,0,0,0,1326.5,0,851.5,,,,,,,64.06,,
2015/2/21,0,0,0,0,0,1326.9,0,858,,,,,,,,,
2015/2/22,0,0,0,0,0,1333.1,0,864,,,,,,,,,
2015/2/23,0,0,0,0,0,1335,0,860,,,,,,,62.12,,
2015/2/24,0,0,0,0,0,1318.5,0,834,,,,,,,62.13,,
2015/2/25,0,0,0,0,0,1313.4,0,814,2440,,,,,,62.06,,17
2015/2/26,0,0,0,0,0,1326.7,0,802,2440,,,,,,62.17,,17
2015/2/27,87.01,64.8,0,0,0,1321.5,435,785,2440,,,,,,62.37,,16
2015/2/28,0,0,2914.3,471.8,9,1319.7,0,771,2440,3744.53,6506,2480.44,897.74,10191,,4723164.67,
2015/3/1,0,0,0,0,0,1363.1,0,773,,,,,,,,,
2015/3/2,0,0,0,0,0,1352.7,0,782,2440,,,,,,57.14,,15
2015/3/3,0,0,0,0,0,1357.2,0,767,2440,,,,,,63.71,,17
2015/3/4,0,0,0,0,0,1370.3,0,769,2440,,,,,,63.51,,14
2015/3/5,0,0,0,0,0,1357.9,0,760,2440,,,,,,63.49,,18
2015/3/6,89.61,0,0,0,11,1375.3,435,771,2440,,,,,,62.96,,17
2015/3/7,0,66.9,0,0,0,1378,0,780,,,,,,,,,
2015/3/8,0,0,0,0,0,1365.4,0,781,,,,,,,,,
2015/3/9,0,0,0,0,0,1339.6,0,790,2440,,,,,,61.44,,17
2015/3/10,0,0,0,0,0,1374.5,0,802,2440,,,,,,61.81,,15
2015/3/11,0,0,0,0,0,1341.7,0,803,2430,,,,,,61.97,,14
2015/3/12,0,0,0,0,0,1346.9,0,793,2460,,,,,,62.17,,15
2015/3/13,87.66,0,0,0,12,1363.3,435,791,2480,,,,,,62.57,,17
2015/3/14,0,70.5,0,0,0,1396.4,0,796,,,,,,,,,
2015/3/15,0,0,0,0,0,1351.8,0,789,,,,,,,,,
2015/3/16,0,0,0,0,0,1341.3,0,804,2480,,,,,,60.57,,18
2015/3/17,0,0,0,0,0,1348.6,0,793,2510,,,,,,60.16,,15
2015/3/18,0,0,0,0,0,1319,0,790,2530,,,,,,59.99,,
2015/3/19,0,0,0,0,0,1310.7,0,760.5,2530,,,,,,60.01,,16
2015/3/20,86.36,0,0,0,12,1312.2,435,746,2530,,,,,,60.02,,16
2015/3/21,0,74,0,0,0,1333,0,751.5,,,,,,,,,
2015/3/22,0,0,0,0,0,1338.3,0,741,,,,,,,,,
2015/3/23,0,0,0,0,0,1328.9,0,747,2590,,,,,,58.72,,16
2015/3/24,0,0,0,0,0,1312.2,0,760,2620,,,,,,58.71,,15
2015/3/25,0,0,0,0,0,1320.2,0,772,2650,,,,,,59.1,,16
2015/3/26,0,0,0,0,0,1308.3,0,776,2650,,,,,,59.26,,16
2015/3/27,87.66,0,0,0,12,1321.3,435,791,2630,,,,,,59.23,,15
2015/3/28,0,76,0,0,0,1329.7,0,782,,,,,,,,,
2015/3/29,0,0,0,0,0,1320.6,0,784,,,,,,,,,
2015/3/30,0,0,0,0,0,1299.1,0,800,2610,,,,,,59.85,,15
2015/3/31,0,0,3497,676,0,1307.3,0,806,2610,10215.38,7768,2792.01,1032.15,7867,59.81,6291133.27,16
2015/4/1,0,0,0,0,0,1323,0,809,2590,,,,,,60.05,,16
2015/4/2,0,0,0,0,0,1298.2,0,798,2590,,,,,,59.78,,15
2015/4/3,89.61,0,0,0,11,1320,435,790,2590,,,,,,,,15
2015/4/4,0,0,0,0,0,1288.1,0,787,,,,,,,,,
2015/4/5,0,77.8,0,0,0,1291.6,0,767,,,,,,,,,
2015/4/6,0,0,0,0,0,1284.5,0,772,,,,,,,,,
2015/4/7,0,0,0,0,0,1270.2,0,778,2560,,,,,,58.88,,15
2015/4/8,0,0,0,0,0,1250.5,0,782,2520,,,,,,59.12,,16
2015/4/9,0,0,0,0,0,1249.2,0,772,2500,,,,,,59.2,,16
2015/4/10,90.91,0,0,0,12,1239.3,435,777,2480,,,,,,59.47,,17
2015/4/11,0,77.8,0,0,0,1235.3,0,756,,,,,,,,,
2015/4/12,0,0,0,0,0,1228.1,0,746,,,,,,,,,
2015/4/13,0,0,0,0,0,1211.4,0,749,2480,,,,,,60.04,,19
2015/4/14,0,0,0,0,0,1228.2,0,723,2480,,,,,,60.73,,17
2015/4/15,0,0,0,0,0,1245.4,0,702,2500,,,,,,60.63,,20
2015/4/16,0,0,0,0,0,1230.5,0,699,2500,,,,,,60.78,,19
2015/4/17,90.91,0,0,0,11,1213.1,435,689,2480,,,,,,61.05,,21
2015/4/18,0,79.4,0,0,0,1224.7,0,672,,,,,,,,,
2015/4/19,0,0,0,0,0,1228.8,0,662,,,,,,,,,
2015/4/20,0,0,0,0,0,1215.8,0,648,2480,,,,,,61.22,,22
2015/4/21,0,0,0,0,0,1179.6,0,635,2480,,,,,,60.5,,26
2015/4/22,0,0,0,0,0,1189.1,0,633,2470,,,,,,60.15,,22
2015/4/23,0,0,0,0,0,1182.2,0,630,2470,,,,,,59.93,,23
2015/4/24,92.21,79.4,0,0,11,1168.5,435,629,2490,,,,,,60.1,,20
2015/4/25,0,0,0,0,0,1206.3,0,624,,,,,,,,,
2015/4/26,0,0,0,0,0,1196.2,0,609,,,,,,,,,
2015/4/27,0,0,0,0,0,1184.7,0,594,2490,,,,,,61.13,,23
2015/4/28,0,0,0,0,0,1145.7,0,575,2490,,,,,,61.07,,20
2015/4/29,0,0,0,0,0,1125.5,0,558,2490,,,,,,60.92,,22
2015/4/30,0,0,3409,702,11,1148.3,435,559,2490,15818.25,7318,3088.98,1028.09,8285,,7084868.82,23
2015/5/1,91.56,0,0,0,0,1143.5,0,564,,,,,,,61.68,,
2015/5/2,0,81,0,0,0,1136.2,0,574,,,,,,,,,
2015/5/3,0,0,0,0,0,1132.6,0,592,,,,,,,,,
2015/5/4,0,0,0,0,0,1129.7,0,611,2490,,,,,,,,22
2015/5/5,0,0,0,0,0,1133.4,0,613,2490,,,,,,63.69,,20
2015/5/6,0,0,0,0,0,1126,0,617,2490,,,,,,63.29,,
2015/5/7,0,0,0,0,0,1099.9,0,626,2470,,,,,,62.91,,18
2015/5/8,92.21,0,0,0,10,1119.1,435,621,2460,,,,,,62.03,,
2015/5/9,0,82.6,0,0,0,1131.8,0,634,,,,,,,,,
2015/5/10,0,0,0,0,0,1136.6,0,635,,,,,,,,,
2015/5/11,0,0,0,0,0,1125.4,0,629,2450,,,,,,61.68,,
2015/5/12,0,0,0,0,0,1104.6,0,623,2450,,,,,,61.35,,
2015/5/13,0,0,0,0,0,1142.5,0,623,2450,,,,,,61.48,,
2015/5/14,0,0,0,0,0,1117.5,0,610,2450,,,,,,61.62,,32
2015/5/15,93.51,0,0,0,11,1129.6,435,599,2450,,,,,,60.99,,27
2015/5/16,0,82.3,0,0,0,1152.8,0,593,,,,,,,,,
2015/5/17,0,0,0,0,0,1143.3,0,592,,,,,,,,,
2015/5/18,0,0,0,0,0,1140.9,0,592,2430,,,,,,57.95,,27
2015/5/19,0,0,0,0,0,1149.1,0,612.5,2430,,,,,,57.73,,28
2015/5/20,0,0,0,0,0,1185,0,614,2430,,,,,,57.57,,29
2015/5/21,0,0,0,0,0,1184.2,0,605,2420,,,,,,57.87,,28
2015/5/22,94.16,0,0,0,10,1160.5,435,609,2410,,,,,,58.02,,30
2015/5/23,0,81,0,0,0,1171.4,0,607,,,,,,,,,
2015/5/24,0,0,0,0,0,1172,0,610,,,,,,,,,
2015/5/25,0,0,0,0,0,1178.1,0,617,2380,,,,,,,,26
2015/5/26,0,0,0,0,0,1205.4,0,622.5,2370,,,,,,58.09,,29
2015/5/27,0,0,0,0,0,1194.1,0,629,2370,,,,,,57.8,,30
2015/5/28,0,0,0,0,0,1189.2,0,617,2370,,,,,,57.69,,25
2015/5/29,94.16,0,0,0,10,1174.2,435,604,2370,,,,,,57.62,,29
2015/5/30,0,81,0,0,0,1203.7,0,611,,,,,,,,,
2015/5/31,0,0,3444,767,0,1212.3,0,605,,10137.6,8494,4237.56,1037.31,7447,,5594588.7,
2015/6/1,0,0,0,0,0,1208,0,620,2350,,,,,,58.8,,25
2015/6/2,0,0,0,0,0,1213.7,0,637,2350,,,,,,58.82,,25
2015/6/3,0,0,0,0,0,1231.3,0,657,2350,,,,,,58.88,,25
2015/6/4,0,0,0,0,0,1208.9,0,651,2350,,,,,,58.64,,20
2015/6/5,94.16,0,0,0,9,1187.9,435,653,2340,,,,,,58.23,,21
2015/6/6,0,83.3,0,0,0,1232.6,0,644,,,,,,,,,
2015/6/7,0,0,0,0,0,1215.8,0,642,,,,,,,,,
2015/6/8,0,0,0,0,0,1219.4,0,644,2290,,,,,,56.25,,25
2015/6/9,0,0,0,0,0,1243.5,0,653,2260,,,,,,57.18,,19
2015/6/10,0,0,0,0,0,1242.1,0,645,2270,,,,,,57.49,,20
2015/6/11,0,0,0,0,0,1279.7,0,657,2270,,,,,,57.26,,19
2015/6/12,94.81,0,0,0,8,1271.5,435,658,2270,,,,,,57.68,,20
2015/6/13,0,82.3,0,0,0,1294.6,0,657,,,,,,,,,
2015/6/14,0,0,0,0,0,1291.8,0,635,,,,,,,,,
2015/6/15,0,0,0,0,0,1284,0,645,2270,,,,,,58.68,,19
2015/6/16,0,0,0,0,0,1296.8,0,652.5,2250,,,,,,58.59,,20
2015/6/17,0,0,0,0,0,1294.4,0,645.5,2250,,,,,,58.69,,
2015/6/18,0,0,0,0,0,1264.3,0,641.5,2250,,,,,,58.77,,22
2015/6/19,95.45,0,0,0,8,1274.3,415,639,2230,,,,,,58.91,,18
2015/6/20,0,81.1,0,0,0,1298.2,0,636,,,,,,,,,
2015/6/21,0,0,0,0,0,1312,0,633,,,,,,,,,
2015/6/22,0,0,0,0,0,1299.3,0,634,,,,,,,59.93,,
2015/6/23,0,0,0,0,0,1289.6,0,634,2230,,,,,,59.87,,18
2015/6/24,0,0,0,0,0,1302.7,0,649,2210,,,,,,59.62,,19
2015/6/25,0,0,0,0,0,1316,0,648,2220,,,,,,59.5,,18
2015/6/26,92.86,0,0,0,9,1331.2,415,645,2200,,,,,,59.39,,19
2015/6/27,0,78.9,0,0,0,1310.7,0,646,,,,,,,,,
2015/6/28,0,0,0,0,0,1323.6,0,637,,,,,,,,,
2015/6/29,0,0,0,0,0,1313.3,0,647,2180,,,,,,58.78,,20
2015/6/30,0,0,3363,1028,0,1331.3,0,645,2170,8698.35,9220,3935,1029.8,7607,59.08,5298406.33,18
2015/7/1,0,0,0,0,0,1333.8,0,657,2180,,,,,,59.88,,19
2015/7/2,0,0,0,0,0,1305.2,0,663,2180,,,,,,59.62,,17
2015/7/3,90.26,0,0,0,10,1296.4,415,675,2180,,,,,,59.61,,21
2015/7/4,0,77,0,0,0,1341.8,0,684.5,,,,,,,,,
2015/7/5,0,0,0,0,0,1346.2,0,696,,,,,,,,,
2015/7/6,0,0,0,0,0,1332.4,0,692.5,2190,,,,,,58.47,,20
2015/7/7,0,0,0,0,0,1327.3,0,687.5,2160,,,,,,58.25,,20
2015/7/8,0,0,0,0,0,1346.5,0,671.5,2140,,,,,,58.05,,20
2015/7/9,0,0,0,0,0,1365.2,0,669,2140,,,,,,58.22,,20
2015/7/10,88.31,0,0,0,9,1337.4,415,661.5,2140,,,,,,58.3,,23
2015/7/11,0,78.1,0,0,0,1354.9,0,649.5,,,,,,,,,
2015/7/12,0,0,0,0,0,1351.3,0,643,,,,,,,,,
2015/7/13,0,0,0,0,0,1346.7,0,643,2140,,,,,,58.58,,22
2015/7/14,0,0,0,0,0,1305.6,0,655,2140,,,,,,58.42,,21
2015/7/15,0,0,0,0,0,1281.9,0,683.5,2100,,,,,,58.4,,20
2015/7/16,0,0,0,0,0,1261.5,0,689,2140,,,,,,58.27,,20
2015/7/17,86.36,0,0,0,8,1263.2,415,697,2140,,,,,,58.24,,22
2015/7/18,0,75.8,0,0,0,1279.6,0,705.5,,,,,,,,,
2015/7/19,0,0,0,0,0,1266,0,705,,,,,,,,,
2015/7/20,0,0,0,0,0,1272.1,0,699.5,2150,,,,,,58.39,,20
2015/7/21,0,0,0,0,0,1304.4,0,699,2190,,,,,,58.4,,20
2015/7/22,0,0,0,0,0,1309.7,0,685.5,2190,,,,,,58.44,,20
2015/7/23,0,0,0,0,0,1287.3,0,688,2170,,,,,,58.4,,17
2015/7/24,84.24,0,0,0,8,1280.9,415,685.5,2170,,,,,,58.37,,20
2015/7/25,0,78.1,0,0,0,1288.3,0,689.5,,,,,,,,,
2015/7/26,0,0,0,0,0,1281.7,0,702.5,,,,,,,,,
2015/7/27,0,0,0,0,0,1274.7,0,699,2180,,,,,,58.04,,19
2015/7/28,0,0,0,0,0,1284.8,0,709.5,2180,,,,,,57.8,,19
2015/7/29,0,0,0,0,0,1316.7,0,720.5,2180,,,,,,57.71,,19
2015/7/30,0,0,0,0,0,1318.7,0,732.5,2230,,,,,,57.79,,17
2015/7/31,83.54,80,3658,1098,8,1346.6,415,723.5,2230,15109.89,8014,5258,1035,8241,57.7,5910200.37,20
2015/8/1,0,0,0,0,0,1346.8,0,729,,,,,,,,,
2015/8/2,0,0,0,0,0,1344.1,0,722,,,,,,,,,
2015/8/3,0,0,0,0,0,1353.9,0,714,2230,,,,,,56.28,,19
2015/8/4,0,0,0,0,0,1356.4,0,705,2240,,,,,,56.28,,19
2015/8/5,0,0,0,0,0,1348.1,0,690,2240,,,,,,56.66,,19
2015/8/6,0,0,0,0,0,1317.1,0,671,2240,,,,,,57.22,,17
2015/8/7,83.54,82.3,0,0,8,1291.4,415,660.5,2240,,,,,,57.3,,20
2015/8/8,0,0,0,0,0,1308.3,0,659,,,,,,,,,
2015/8/9,0,0,0,0,0,1302.7,0,658,,,,,,,,,
2015/8/10,0,0,0,0,0,1294.9,0,648,2240,,,,,,57.07,,19
2015/8/11,0,0,0,0,0,1278.9,0,646.5,2230,,,,,,56.91,,19
2015/8/12,0,0,0,0,0,1283.9,0,652.5,2230,,,,,,56.8,,19
2015/8/13,0,0,0,0,0,1263.4,0,663,2240,,,,,,56.61,,19
2015/8/14,86.59,81.4,0,0,8,1276.8,415,661,2270,,,,,,56.56,,21
2015/8/15,0,0,0,0,0,1273.8,0,655,,,,,,,,,
2015/8/16,0,0,0,0,0,1265.3,0,638.5,,,,,,,,,
2015/8/17,0,0,0,0,0,1261.1,0,634,2270,,,,,,55.36,,20
2015/8/18,0,0,0,0,0,1246.5,0,632.5,2250,,,,,,55.09,,18
2015/8/19,0,0,0,0,0,1297.2,0,638,2240,,,,,,54.81,,18
2015/8/20,0,0,0,0,0,1278.9,0,641,2220,,,,,,54.69,,17
2015/8/21,86.59,81.5,0,0,8,1293.1,415,645,2220,,,,,,54.52,,18
2015/8/22,0,0,0,0,0,1280.6,0,631,,,,,,,,,
2015/8/23,0,0,0,0,0,1266.4,0,633.5,,,,,,,,,
2015/8/24,0,0,0,0,0,1272.9,0,617.5,2200,,,,,,53.74,,19
2015/8/25,0,0,0,0,0,1272.5,0,616.5,2180,,,,,,53.87,,17
2015/8/26,0,0,0,0,0,1296.5,0,621,2160,,,,,,53.82,,18
2015/8/27,0,0,0,0,0,1276.5,0,619.5,2160,,,,,,54.04,,17
2015/8/28,82.93,82.6,0,0,8,1261.8,415,622,2160,,,,,,54.37,,18
2015/8/29,0,0,0,0,0,1270.6,0,618.5,,,,,,,,,
2015/8/30,0,0,0,0,0,1266.3,0,617.5,,,,,,,,,
2015/8/31,0,0,3778,1046,0,1251.8,0,618.5,2160,10527.54,8612,4702,1056,7354,,5158191.91,20
2015/9/1,0,0,0,0,0,1284.1,0,656.5,2140,,,,,,56.41,,17
2015/9/2,0,0,0,0,0,1347,0,659.5,2140,,,,,,55.82,,17
