"","name","time","NetIncome"
"483","山西潞安矿业(集团)有限责任公司","2016Q1",-75338677.99
"484","山西潞安矿业(集团)有限责任公司","2016Q2",9395623.78999999
"485","山西潞安矿业(集团)有限责任公司","2016Q3",-14525302.68
"486","山西潞安矿业(集团)有限责任公司","2016Q4",-532325464.62
"487","山西潞安矿业(集团)有限责任公司","2017Q1",-13722644.47
"488","山西沁新能源集团股份有限公司","2010Q1",160708850.075
"489","山西沁新能源集团股份有限公司","2010Q2",160708850.075
"490","山西沁新能源集团股份有限公司","2010Q3",160708850.075
"491","山西沁新能源集团股份有限公司","2010Q4",160708850.075
"492","山西沁新能源集团股份有限公司","2011Q1",78036933.725
"493","山西沁新能源集团股份有限公司","2011Q2",78036933.725
"494","山西沁新能源集团股份有限公司","2011Q3",78036933.725
"495","山西沁新能源集团股份有限公司","2011Q4",78036933.725
"496","山西沁新能源集团股份有限公司","2012Q1",56418196.5666667
"497","山西沁新能源集团股份有限公司","2012Q2",56418196.5666667
"498","山西沁新能源集团股份有限公司","2012Q3",56418196.5666667
"499","山西沁新能源集团股份有限公司","2012Q4",-31649513.1
"500","山西沁新能源集团股份有限公司","2013Q1",8795696.5
"501","山西沁新能源集团股份有限公司","2013Q2",23640915.05
"502","山西沁新能源集团股份有限公司","2013Q3",23488026.64
"503","山西沁新能源集团股份有限公司","2013Q4",2390913.49
"504","山西沁新能源集团股份有限公司","2014Q1",-119242545.9
"505","山西沁新能源集团股份有限公司","2014Q2",74998975.83
"506","山西沁新能源集团股份有限公司","2014Q3",312965704.17
"507","山西沁新能源集团股份有限公司","2014Q4",-101140562.7
"508","山西沁新能源集团股份有限公司","2015Q1",79563959.34
"509","山西沁新能源集团股份有限公司","2015Q2",43807832.06
"510","山西晋城无烟煤矿业集团有限责任公司","2010Q1",1189310000
"511","山西晋城无烟煤矿业集团有限责任公司","2010Q2",769550000
"512","山西晋城无烟煤矿业集团有限责任公司","2010Q3",861870000
"513","山西晋城无烟煤矿业集团有限责任公司","2010Q4",-153983248
"514","山西晋城无烟煤矿业集团有限责任公司","2011Q1",1192430000
"515","山西晋城无烟煤矿业集团有限责任公司","2011Q2",1093150000
"516","山西晋城无烟煤矿业集团有限责任公司","2011Q3",1235270000
"517","山西晋城无烟煤矿业集团有限责任公司","2011Q4",147824476
"518","山西晋城无烟煤矿业集团有限责任公司","2012Q1",1080400000
"519","山西晋城无烟煤矿业集团有限责任公司","2012Q2",1145290000
"520","山西晋城无烟煤矿业集团有限责任公司","2012Q3",252120000
"521","山西晋城无烟煤矿业集团有限责任公司","2012Q4",-338753102
"522","山西晋城无烟煤矿业集团有限责任公司","2013Q1",47300000
"523","山西晋城无烟煤矿业集团有限责任公司","2013Q2",515960000
"524","山西晋城无烟煤矿业集团有限责任公司","2013Q3",-206735800
"525","山西晋城无烟煤矿业集团有限责任公司","2013Q4",-171432113.5
"526","山西晋城无烟煤矿业集团有限责任公司","2014Q1",16410000
"527","山西晋城无烟煤矿业集团有限责任公司","2014Q2",520000
"528","山西晋城无烟煤矿业集团有限责任公司","2014Q3",-163021454.1
"529","山西晋城无烟煤矿业集团有限责任公司","2014Q4",466086118.8
"530","山西晋城无烟煤矿业集团有限责任公司","2015Q1",-65709600
"531","山西晋城无烟煤矿业集团有限责任公司","2015Q2",-89090400
"532","山西晋城无烟煤矿业集团有限责任公司","2015Q3",-65670000
"533","山西晋城无烟煤矿业集团有限责任公司","2015Q4",-757084875.3
"534","山西晋城无烟煤矿业集团有限责任公司","2016Q1",-75480000
"535","山西晋城无烟煤矿业集团有限责任公司","2016Q2",-131510000
"536","山西晋城无烟煤矿业集团有限责任公司","2016Q3",-95777029.8
"537","山西晋城无烟煤矿业集团有限责任公司","2016Q4",62117513.2
"538","山西晋城无烟煤矿业集团有限责任公司","2017Q1",70865900
"539","山西汾西矿业(集团)有限责任公司","2014Q1",-13950525
"540","山西汾西矿业(集团)有限责任公司","2014Q2",-13950525
"541","山西汾西矿业(集团)有限责任公司","2014Q3",-13950525
"542","山西汾西矿业(集团)有限责任公司","2014Q4",-13950525
"543","山西汾西矿业(集团)有限责任公司","2015Q1",173850
"544","山西汾西矿业(集团)有限责任公司","2015Q2",173850
"545","山西汾西矿业(集团)有限责任公司","2015Q3",173850
"546","山西汾西矿业(集团)有限责任公司","2015Q4",173850
"547","山西汾西矿业(集团)有限责任公司","2016Q1",125566.666666667
"548","山西汾西矿业(集团)有限责任公司","2016Q2",125566.666666667
"549","山西汾西矿业(集团)有限责任公司","2016Q3",125566.666666667
"550","山西汾西矿业(集团)有限责任公司","2016Q4",212913.51
"551","山西安泰集团股份有限公司","2010Q1",-48032830.06
"552","山西安泰集团股份有限公司","2010Q2",-18676101
"553","山西安泰集团股份有限公司","2010Q3",23417897.43
"554","山西安泰集团股份有限公司","2010Q4",66642399.75
"555","山西安泰集团股份有限公司","2011Q1",6849491.28
"556","山西安泰集团股份有限公司","2011Q2",-188615050.88
"557","山西安泰集团股份有限公司","2011Q3",454905556.8
"558","山西安泰集团股份有限公司","2011Q4",-713514773.6
"559","山西安泰集团股份有限公司","2012Q1",-44325058.25
"560","山西安泰集团股份有限公司","2012Q2",53332683.22
"561","山西安泰集团股份有限公司","2012Q3",36563411.43
"562","山西安泰集团股份有限公司","2012Q4",-20524858.81
"563","山西安泰集团股份有限公司","2013Q1",14143767.6
"564","山西安泰集团股份有限公司","2013Q2",-68333215.97
"565","山西安泰集团股份有限公司","2013Q3",-90017236.73
"566","山西安泰集团股份有限公司","2013Q4",-214668734.1
"567","山西安泰集团股份有限公司","2014Q1",-69626142.66
"568","山西安泰集团股份有限公司","2014Q2",-196287103.64
"569","山西安泰集团股份有限公司","2014Q3",-144788390.7
"570","山西安泰集团股份有限公司","2014Q4",-446413267
"571","山西安泰集团股份有限公司","2015Q1",-292102542.4
"572","山西安泰集团股份有限公司","2015Q2",-6500597.90000004
"573","山西安泰集团股份有限公司","2015Q3",-146429654.3
"574","山西安泰集团股份有限公司","2015Q4",364005901.99
"575","山西安泰集团股份有限公司","2016Q1",-121198696.2
"576","山西安泰集团股份有限公司","2016Q2",-246621601.8
"577","山西安泰集团股份有限公司","2016Q3",-92150599.7
"578","山西安泰集团股份有限公司","2016Q4",-141188764.7
"579","山西安泰集团股份有限公司","2017Q1",-45531129.42
"580","山西焦化股份有限公司","2010Q1",-188024721.1
"581","山西焦化股份有限公司","2010Q2",-62657654.9
"582","山西焦化股份有限公司","2010Q3",34842262.3
"583","山西焦化股份有限公司","2010Q4",282612941.73
"584","山西焦化股份有限公司","2011Q1",87436552.04
"585","山西焦化股份有限公司","2011Q2",10733626.41
"586","山西焦化股份有限公司","2011Q3",2295331.45
"587","山西焦化股份有限公司","2011Q4",-43829197.19
"588","山西焦化股份有限公司","2012Q1",8809565.69
"589","山西焦化股份有限公司","2012Q2",9012329.75
"590","山西焦化股份有限公司","2012Q3",9420628.22
"591","山西焦化股份有限公司","2012Q4",5905207.49
"592","山西焦化股份有限公司","2013Q1",8282635.63
"593","山西焦化股份有限公司","2013Q2",9258648.53
"594","山西焦化股份有限公司","2013Q3",3382378.8
"595","山西焦化股份有限公司","2013Q4",-1119715.18
"596","山西焦化股份有限公司","2014Q1",6079336.13
"597","山西焦化股份有限公司","2014Q2",11062420.27
"598","山西焦化股份有限公司","2014Q3",4979284.87
"599","山西焦化股份有限公司","2014Q4",-681405.759999998
"600","山西焦化股份有限公司","2015Q1",-86928803.24
"601","山西焦化股份有限公司","2015Q2",-150191438.86
"602","山西焦化股份有限公司","2015Q3",-204660254.2
"603","山西焦化股份有限公司","2015Q4",-388849395.8
"604","山西焦化股份有限公司","2016Q1",-98781251.22
"605","山西焦化股份有限公司","2016Q2",13107380.74
"606","山西焦化股份有限公司","2016Q3",55774912.12
"607","山西焦化股份有限公司","2016Q4",75424224.11
"608","山西焦化股份有限公司","2017Q1",13019424.23
"609","山西美锦能源股份有限公司","2010Q1",6302419.66
"610","山西美锦能源股份有限公司","2010Q2",-7979557.97
"611","山西美锦能源股份有限公司","2010Q3",-2551362.69
"612","山西美锦能源股份有限公司","2010Q4",13666852.14
"613","山西美锦能源股份有限公司","2011Q1",5510958.54
"614","山西美锦能源股份有限公司","2011Q2",4797263.87
"615","山西美锦能源股份有限公司","2011Q3",24828282.43
"616","山西美锦能源股份有限公司","2011Q4",-14009290.93
"617","山西美锦能源股份有限公司","2012Q1",-10746883.93
"618","山西美锦能源股份有限公司","2012Q2",-2789036.87
"619","山西美锦能源股份有限公司","2012Q3",-11615831.98
"620","山西美锦能源股份有限公司","2012Q4",-8178655.98
"621","山西美锦能源股份有限公司","2013Q1",18894033.09
"622","山西美锦能源股份有限公司","2013Q2",2863291.57
"623","山西美锦能源股份有限公司","2013Q3",11880949.3
"624","山西美锦能源股份有限公司","2013Q4",7730500.25
"625","山西美锦能源股份有限公司","2014Q1",8880310.3
"626","山西美锦能源股份有限公司","2014Q2",-13443194.43
"627","山西美锦能源股份有限公司","2014Q3",8400807.17
"628","山西美锦能源股份有限公司","2014Q4",6156812.02
"629","山西美锦能源股份有限公司","2015Q1",-13365378.92
"630","山西美锦能源股份有限公司","2015Q2",-14599998.93
"631","山西美锦能源股份有限公司","2015Q3",-15891524.97
"632","山西美锦能源股份有限公司","2015Q4",-364091921.78
"633","山西美锦能源股份有限公司","2016Q1",-72308513.75
"634","山西美锦能源股份有限公司","2016Q2",163334634.3
"635","山西美锦能源股份有限公司","2016Q3",306609862.05
"636","山西美锦能源股份有限公司","2016Q4",369056427.8
"637","山西美锦能源股份有限公司","2017Q1",337075996.1
"638","永泰能源股份有限公司","2010Q1",38647523.98
"639","永泰能源股份有限公司","2010Q2",40151841.65
"640","永泰能源股份有限公司","2010Q3",38870424.27
"641","永泰能源股份有限公司","2010Q4",44745463.3
"642","永泰能源股份有限公司","2011Q1",83196028.25
"643","永泰能源股份有限公司","2011Q2",33257446.75
"644","永泰能源股份有限公司","2011Q3",96162903.1
"645","永泰能源股份有限公司","2011Q4",120343531.8
"646","永泰能源股份有限公司","2012Q1",146464878.3
"647","永泰能源股份有限公司","2012Q2",290288623.4
"648","永泰能源股份有限公司","2012Q3",258017207
"649","永泰能源股份有限公司","2012Q4",497777803.3
"650","永泰能源股份有限公司","2013Q1",270887313.1
"651","永泰能源股份有限公司","2013Q2",160496839.8
"652","永泰能源股份有限公司","2013Q3",189325019.3
"653","永泰能源股份有限公司","2013Q4",7365556.89999998
"654","永泰能源股份有限公司","2014Q1",61837317.16
"655","永泰能源股份有限公司","2014Q2",351917961.64
"656","永泰能源股份有限公司","2014Q3",41997308.9
"657","永泰能源股份有限公司","2014Q4",28574336.7
"658","永泰能源股份有限公司","2015Q1",43050762.31
"659","永泰能源股份有限公司","2015Q2",521258895.99
"660","永泰能源股份有限公司","2015Q3",205535837.2
"661","永泰能源股份有限公司","2015Q4",214484672.7
"662","永泰能源股份有限公司","2016Q1",62491023.82
"663","永泰能源股份有限公司","2016Q2",203781248.18
"664","永泰能源股份有限公司","2016Q3",261727368.8
"665","永泰能源股份有限公司","2016Q4",237355036.4
"666","永泰能源股份有限公司","2017Q1",140916196.2
"667","山西襄矿集团有限公司","2011Q1",282800972.25
"668","山西襄矿集团有限公司","2011Q2",282800972.25
"669","山西襄矿集团有限公司","2011Q3",282800972.25
"670","山西襄矿集团有限公司","2011Q4",282800972.25
"671","山西襄矿集团有限公司","2012Q1",56319776.175
"672","山西襄矿集团有限公司","2012Q2",56319776.175
"673","山西襄矿集团有限公司","2012Q3",56319776.175
"674","山西襄矿集团有限公司","2012Q4",56319776.175
"675","山西襄矿集团有限公司","2013Q1",34395581.925
"676","山西襄矿集团有限公司","2013Q2",34395581.925
"677","山西襄矿集团有限公司","2013Q3",34395581.925
"678","山西襄矿集团有限公司","2013Q4",34395581.925
"679","山西襄矿集团有限公司","2014Q1",22864390.99
"680","山西襄矿集团有限公司","2014Q2",22864390.99
"681","山西襄矿集团有限公司","2014Q3",22864390.99
"682","山西襄矿集团有限公司","2014Q4",22864390.99
"683","山西襄矿集团有限公司","2015Q1",-37679486.67
"684","山西襄矿集团有限公司","2015Q2",-37679486.67
"685","山西襄矿集团有限公司","2015Q3",41169514.015
"686","山西襄矿集团有限公司","2015Q4",41169514.015
"687","山西襄矿集团有限公司","2016Q1",4917938.16
"688","山西襄矿集团有限公司","2016Q2",4917938.16
"689","山西襄矿集团有限公司","2016Q3",26276336.895
