指标名称,中国通州家纺价格指数:窄幅斜纹布,中国通州家纺价格指数:67〞40s×40s 128×68(印花),中国通州家纺价格指数:105〞40s×40s 133×100(印花),中国通州家纺工业景气指数,义乌中国小商品指数:服装服饰类:网上价格指数,义乌中国小商品指数:服装服饰类:订单价格指数,申万行业指数:家纺,申万行业指数:服装,美国:现价:折年数:个人消费支出:非耐用品:服装和鞋:季调,零售额:服装鞋帽、针、纺织品类:当月值,零售额:服装类:当月值,柯桥纺织:外贸信心指数:日用家纺面料,柯桥纺织:价格指数:家纺类:床上用品,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:服装面料类:粘毛,柯桥纺织:价格指数:服装面料类:时尚,柯桥纺织:价格指数:服装面料类:麻粘,柯桥纺织:价格指数:服装面料类:涤粘,柯桥纺织:价格指数:服装面料类:涤棉,柯桥纺织:价格指数:服装面料类:涤毛,柯桥纺织:价格指数:服装面料类:涤纶,柯桥纺织:价格指数:服装面料类:涤锦,柯桥纺织:价格指数:服装面料类:涤氨,柯桥纺织:价格指数:服装面料类:纯棉,柯桥纺织:价格指数:服装面料类:纯麻,柯桥纺织:价格指数:服装面料类,海宁皮革:价格指数:服装类:皮革,广东:规模以上工业增加值:制造业:纺织服装、服饰业:当月值,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:纺织服装、服饰业:当月同比,纺织服装、服饰业:主营业务收入:累计值,纺织服装、服饰业:营业费用:累计值,纺织服装、服饰业:利润总额:累计值,出口数量:裘皮服装:累计值,出口数量:皮革服装:累计值,出口金额:鞋类:当月值,出口金额:服装及衣着附件:当月值,RPI:服装、鞋帽:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,CPI:衣着:服装:当月同比
2016-06-27,94.07 ,106.34 ,156.40 ,,,,2166.22 ,3153.70 ,,,,,107.94 ,100.66 ,100.66 ,132.94 ,124.44 ,100.10 ,85.36 ,111.72 ,116.67 ,116.05 ,108.57 ,91.35 ,146.14 ,117.64 ,116.25 ,,,,,,,,,,,,,,,
2016-06-28,95.43 ,106.41 ,156.20 ,,,,2182.27 ,3187.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,96.84 ,106.54 ,157.20 ,,,,2174.87 ,3212.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,98.14 ,106.86 ,160.40 ,106.63 ,100.00 ,100.15 ,2196.19 ,3217.98 ,394.20 ,1161.60 ,799.20 ,1000.00 ,,,,,,,,,,,,,,,,,999583.00 ,3.10 ,3.60 ,106661000.00 ,3517000.00 ,5833000.00 ,1510.00 ,250.00 ,437164.90 ,1488855.70 ,101.13 ,3.80 ,1.30 ,1.40 
2016-07-01,99.26 ,107.01 ,165.60 ,,,,2175.01 ,3207.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,98.40 ,106.71 ,165.00 ,,,,2205.53 ,3250.36 ,,,,,108.25 ,100.81 ,100.81 ,134.11 ,123.26 ,100.10 ,85.97 ,112.17 ,116.42 ,115.93 ,108.52 ,93.15 ,146.50 ,117.64 ,116.34 ,,,,,,,,,,,,,,,
2016-07-05,96.06 ,106.32 ,164.40 ,,,,2200.94 ,3266.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,96.35 ,106.07 ,164.00 ,,,,2201.43 ,3283.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,93.08 ,105.76 ,163.20 ,,,,2230.99 ,3281.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,92.70 ,105.52 ,162.60 ,,,,2198.66 ,3275.84 ,,,,,,,,,,,,,,,,,,,,105.83 ,,,,,,,,,,,,,,
2016-07-11,95.12 ,107.77 ,162.60 ,,,,2233.53 ,3283.00 ,,,,,108.94 ,100.86 ,100.86 ,137.36 ,123.36 ,102.91 ,86.10 ,112.56 ,117.43 ,118.24 ,107.96 ,91.79 ,146.45 ,,117.07 ,,,,,,,,,,,,,,,
2016-07-12,97.03 ,108.12 ,163.20 ,,,,2298.34 ,3340.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,96.77 ,108.38 ,163.60 ,,,,2322.43 ,3402.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,100.54 ,108.79 ,164.60 ,,,,2304.12 ,3427.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,100.74 ,109.07 ,165.00 ,,,,2269.38 ,3416.61 ,,,,,,,,,,,,,,,,,,,,106.65 ,,,,,,,,,,,,,,
2016-07-18,97.60 ,107.26 ,165.60 ,,,,2332.03 ,3434.02 ,,,,,108.35 ,100.68 ,100.68 ,137.26 ,125.66 ,102.41 ,84.85 ,112.21 ,116.14 ,118.84 ,107.95 ,92.73 ,147.09 ,,117.31 ,,,,,,,,,,,,,,,
2016-07-19,96.31 ,107.44 ,165.60 ,,,,2337.70 ,3445.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,95.71 ,107.79 ,165.60 ,,,,2328.76 ,3440.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,94.89 ,108.44 ,165.00 ,,,,2329.43 ,3435.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,94.71 ,109.20 ,164.80 ,,,,2301.37 ,3397.92 ,,,,,,,,,,,,,,,,,,,,104.79 ,,,,,,,,,,,,,,
2016-07-25,94.97 ,108.65 ,164.40 ,,,,2323.43 ,3385.26 ,,,,,108.98 ,100.78 ,100.78 ,134.13 ,123.11 ,103.14 ,85.91 ,111.68 ,117.54 ,116.18 ,107.97 ,92.39 ,145.02 ,,116.03 ,,,,,,,,,,,,,,,
2016-07-26,94.93 ,108.91 ,164.20 ,,,,2321.25 ,3419.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,95.51 ,108.98 ,164.20 ,,,,2193.38 ,3296.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,95.87 ,108.82 ,164.20 ,,,,2214.41 ,3298.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,96.58 ,108.62 ,164.40 ,,,,2216.24 ,3275.42 ,,,,,,,,,,,,,,,,,,,,106.33 ,,,,,,,,,,,,,,
2016-07-31,,,,102.06 ,100.00 ,100.00 ,,,,1016.40 ,701.80 ,,,,,,,,,,,,,,,,,,908059.00 ,2.50 ,3.10 ,126385000.00 ,4123000.00 ,6833000.00 ,2102.00 ,337.00 ,458090.00 ,1606994.60 ,101.14 ,4.10 ,1.30 ,1.30 
2016-08-01,97.12 ,109.57 ,164.40 ,,,,2172.96 ,3216.33 ,,,,,107.65 ,100.58 ,100.58 ,136.76 ,125.39 ,103.21 ,86.78 ,113.11 ,115.98 ,118.10 ,108.01 ,92.01 ,147.66 ,,117.39 ,,,,,,,,,,,,,,,
2016-08-02,97.36 ,109.71 ,164.40 ,,,,2204.53 ,3254.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,98.06 ,110.21 ,164.00 ,,,,2233.66 ,3269.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,97.54 ,110.16 ,163.80 ,,,,2235.27 ,3277.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,97.18 ,110.20 ,163.40 ,,,,2262.87 ,3261.80 ,,,,,,,,,,,,,,,,,,,,105.30 ,,,,,,,,,,,,,,
2016-08-08,96.88 ,110.25 ,163.20 ,,,,2329.47 ,3294.28 ,,,,,108.23 ,100.71 ,100.71 ,136.39 ,125.77 ,102.67 ,85.54 ,111.74 ,115.95 ,117.11 ,108.32 ,91.86 ,147.71 ,,116.88 ,,,,,,,,,,,,,,,
2016-08-09,97.64 ,110.27 ,163.40 ,,,,2317.44 ,3314.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,97.32 ,109.95 ,163.80 ,,,,2291.77 ,3312.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,98.17 ,110.94 ,163.80 ,,,,2250.85 ,3265.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,97.44 ,111.34 ,164.00 ,,,,2279.17 ,3303.24 ,,,,,,,,,,,,,,,,,,,,102.95 ,,,,,,,,,,,,,,
2016-08-15,97.63 ,111.43 ,164.20 ,,,,2321.78 ,3375.63 ,,,,,109.54 ,101.03 ,101.03 ,136.59 ,127.49 ,103.15 ,84.63 ,111.76 ,116.39 ,117.72 ,108.09 ,92.71 ,145.91 ,,117.00 ,,,,,,,,,,,,,,,
2016-08-16,95.87 ,110.78 ,164.00 ,,,,2321.00 ,3390.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,94.71 ,110.68 ,163.60 ,,,,2369.61 ,3402.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,94.82 ,109.81 ,163.80 ,,,,2354.02 ,3401.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,95.07 ,109.47 ,163.80 ,,,,2335.25 ,3408.09 ,,,,,,,,,,,,,,,,,,,,105.33 ,,,,,,,,,,,,,,
2016-08-22,93.48 ,108.57 ,163.80 ,,,,2325.83 ,3375.65 ,,,,,107.77 ,100.50 ,100.50 ,134.28 ,126.23 ,102.82 ,84.02 ,111.98 ,115.72 ,118.06 ,108.14 ,93.29 ,147.35 ,,117.00 ,,,,,,,,,,,,,,,
2016-08-23,93.32 ,108.37 ,163.80 ,,,,2317.71 ,3380.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,94.26 ,108.37 ,164.00 ,,,,2302.09 ,3387.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,93.37 ,108.31 ,164.00 ,,,,2292.19 ,3368.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,93.87 ,108.20 ,164.00 ,,,,2309.83 ,3379.76 ,,,,,,,,,,,,,,,,,,,,107.85 ,,,,,,,,,,,,,,
2016-08-29,94.35 ,108.23 ,164.00 ,,,,2306.96 ,3374.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,94.99 ,108.30 ,164.00 ,,,,2305.62 ,3368.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,94.49 ,108.38 ,164.00 ,103.42 ,100.00 ,100.21 ,2304.00 ,3368.33 ,,1001.60 ,692.40 ,,,,,,,,,,,,,,,,,,894206.00 ,2.20 ,3.20 ,146515000.00 ,4731000.00 ,7889000.00 ,2818.00 ,425.00 ,452536.70 ,1768634.90 ,101.26 ,4.10 ,1.20 ,1.20 
2016-09-01,94.33 ,108.41 ,164.20 ,,,,2278.90 ,3343.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,93.54 ,108.51 ,164.40 ,,,,2281.07 ,3345.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,95.15 ,109.69 ,164.60 ,,,,2286.63 ,3363.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,96.23 ,110.90 ,165.00 ,,,,2312.86 ,3392.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,96.36 ,110.99 ,165.20 ,,,,2298.65 ,3387.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,96.60 ,111.39 ,165.40 ,,,,2302.48 ,3402.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,97.16 ,111.73 ,165.60 ,,,,2305.77 ,3382.45 ,,,,,,,,,,,,,,,,,,,,105.33 ,,,,,,,,,,,,,,
2016-09-12,97.13 ,111.37 ,165.80 ,,,,2236.09 ,3303.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,97.92 ,111.03 ,165.60 ,,,,2248.56 ,3322.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,97.74 ,111.26 ,165.80 ,,,,2237.99 ,3308.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.48 ,,,,,,,,,,,,,,
2016-09-18,98.18 ,111.09 ,165.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,98.65 ,110.45 ,165.40 ,,,,2252.60 ,3343.09 ,,,,,107.32 ,101.30 ,101.30 ,134.63 ,125.50 ,103.46 ,84.23 ,112.02 ,116.17 ,118.78 ,108.46 ,91.39 ,145.29 ,,116.91 ,,,,,,,,,,,,,,,
2016-09-20,97.59 ,110.20 ,165.20 ,,,,2237.59 ,3338.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,2246.68 ,3354.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,2244.85 ,3383.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,2235.99 ,3379.72 ,,,,,,,,,,,,,,,,,,,,105.11 ,,,,,,,,,,,,,,
2016-09-26,94.73 ,109.54 ,165.00 ,,,,2189.21 ,3324.97 ,,,,,108.56 ,101.64 ,101.64 ,136.78 ,126.90 ,103.05 ,84.57 ,111.32 ,115.74 ,118.55 ,108.26 ,91.65 ,145.19 ,,116.90 ,,,,,,,,,,,,,,,
2016-09-27,,,,,,,2224.56 ,3337.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,2215.63 ,3334.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,96.48 ,,,,,,2209.92 ,3344.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,104.99 ,100.00 ,100.00 ,2218.98 ,3355.50 ,395.30 ,1170.10 ,813.20 ,,,,,,,,,,,,,,,,,104.65 ,1000478.00 ,2.50 ,2.80 ,167371000.00 ,5401000.00 ,8929000.00 ,3392.00 ,495.00 ,373938.40 ,1504460.50 ,101.26 ,4.10 ,1.10 ,1.20 
2016-10-03,,,,,,,,,,,,,108.32 ,101.63 ,101.63 ,136.09 ,128.41 ,103.76 ,83.89 ,111.80 ,115.65 ,118.47 ,108.30 ,93.19 ,144.53 ,,117.02 ,,,,,,,,,,,,,,,
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.44 ,,,,,,,,,,,,,,
2016-10-09,96.36 ,109.67 ,165.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,96.03 ,109.61 ,165.00 ,,,,2259.88 ,3411.17 ,,,,,108.95 ,101.68 ,101.68 ,135.97 ,130.39 ,103.42 ,85.16 ,112.52 ,116.35 ,118.20 ,108.32 ,94.39 ,148.08 ,,117.77 ,,,,,,,,,,,,,,,
2016-10-11,,,,,,,2260.74 ,3446.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,96.49 ,109.29 ,165.00 ,,,,2273.99 ,3423.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,96.01 ,109.13 ,165.00 ,,,,2281.58 ,3426.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,95.75 ,109.13 ,165.00 ,,,,2269.04 ,3445.48 ,,,,,,,,,,,,,,,,,,,,106.00 ,,,,,,,,,,,,,,
2016-10-17,95.79 ,109.18 ,165.00 ,,,,2245.32 ,3450.79 ,,,,,109.78 ,101.86 ,101.86 ,135.15 ,128.67 ,102.34 ,83.61 ,111.60 ,116.13 ,117.74 ,109.20 ,92.79 ,145.81 ,,116.89 ,,,,,,,,,,,,,,,
2016-10-18,95.88 ,109.22 ,165.00 ,,,,2271.34 ,3487.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,95.30 ,109.32 ,165.00 ,,,,2261.02 ,3490.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,2271.43 ,3510.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,2262.84 ,3500.30 ,,,,,,,,,,,,,,,,,,,,106.23 ,,,,,,,,,,,,,,
2016-10-24,,,,,,,2277.82 ,3508.38 ,,,,,108.48 ,101.57 ,101.57 ,137.74 ,127.88 ,103.06 ,83.94 ,112.28 ,115.71 ,119.31 ,108.94 ,92.62 ,145.51 ,,117.46 ,,,,,,,,,,,,,,,
2016-10-25,95.53 ,109.24 ,165.00 ,,,,2297.94 ,3515.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,96.18 ,109.57 ,165.00 ,,,,2296.03 ,3492.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,95.88 ,110.23 ,165.00 ,,,,2281.62 ,3499.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,96.51 ,110.56 ,165.00 ,,,,2263.79 ,3469.01 ,,,,,,,,,,,,,,,,,,,,104.33 ,,,,,,,,,,,,,,
2016-10-31,96.12 ,110.50 ,165.00 ,112.05 ,100.00 ,100.00 ,2255.67 ,3484.68 ,,1301.90 ,929.90 ,,108.01 ,101.57 ,101.57 ,137.67 ,128.73 ,102.51 ,83.94 ,112.20 ,116.72 ,119.39 ,109.06 ,94.01 ,145.00 ,,117.66 ,,960320.00 ,3.60 ,2.50 ,189114000.00 ,6075000.00 ,10334000.00 ,4042.00 ,542.00 ,335869.00 ,1283926.20 ,101.28 ,4.30 ,1.20 ,1.30 
2016-11-01,96.25 ,110.38 ,165.00 ,,,,2279.13 ,3523.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,97.24 ,110.33 ,165.00 ,,,,2263.87 ,3509.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,96.90 ,109.65 ,165.00 ,,,,2295.02 ,3547.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,95.82 ,109.28 ,165.00 ,,,,2289.46 ,3569.24 ,,,,,,,,,,,,,,,,,,,,106.53 ,,,,,,,,,,,,,,
2016-11-07,96.87 ,109.27 ,165.00 ,,,,2323.86 ,3586.20 ,,,,,108.26 ,101.57 ,101.57 ,138.14 ,127.79 ,103.26 ,84.31 ,111.60 ,114.94 ,119.11 ,109.19 ,93.80 ,147.20 ,,117.66 ,,,,,,,,,,,,,,,
2016-11-08,97.26 ,109.35 ,165.00 ,,,,2334.25 ,3607.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,94.80 ,108.98 ,165.00 ,,,,2314.67 ,3606.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,95.45 ,108.86 ,165.00 ,,,,2351.71 ,3661.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,2343.75 ,3654.16 ,,,,,,,,,,,,,,,,,,,,106.07 ,,,,,,,,,,,,,,
2016-11-14,94.10 ,109.21 ,165.00 ,,,,2347.78 ,3679.11 ,,,,,107.27 ,101.28 ,101.28 ,134.01 ,128.14 ,103.77 ,85.09 ,112.56 ,116.84 ,118.70 ,108.78 ,94.71 ,147.11 ,,117.63 ,,,,,,,,,,,,,,,
2016-11-15,93.05 ,109.22 ,165.00 ,,,,2348.32 ,3693.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16,93.47 ,109.24 ,165.00 ,,,,2344.66 ,3686.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17,92.67 ,109.31 ,165.00 ,,,,2372.69 ,3671.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,2356.11 ,3676.10 ,,,,,,,,,,,,,,,,,,,,106.68 ,,,,,,,,,,,,,,
2016-11-21,,,,,,,2373.91 ,3680.31 ,,,,,107.99 ,101.47 ,101.47 ,136.32 ,128.89 ,103.24 ,84.35 ,112.57 ,116.11 ,119.39 ,109.29 ,94.05 ,146.11 ,,117.75 ,,,,,,,,,,,,,,,
2016-11-22,,,,,,,2398.38 ,3726.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-23,92.26 ,109.01 ,165.00 ,,,,2369.33 ,3694.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-24,91.84 ,109.05 ,165.00 ,,,,2368.82 ,3684.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-25,92.48 ,109.12 ,165.00 ,,,,2367.96 ,3666.85 ,,,,,,,,,,,,,,,,,,,,108.37 ,,,,,,,,,,,,,,
2016-11-28,92.28 ,109.16 ,165.00 ,,,,2351.57 ,3652.19 ,,,,,107.81 ,101.46 ,101.46 ,136.28 ,127.96 ,103.30 ,84.93 ,112.14 ,115.79 ,118.97 ,109.00 ,94.57 ,150.20 ,,118.22 ,,,,,,,,,,,,,,,
2016-11-29,91.90 ,109.16 ,165.00 ,,,,2317.63 ,3635.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,118.13 ,100.00 ,100.00 ,2334.75 ,3626.33 ,,1461.50 ,1037.30 ,,,,,,,,,,,,,,,,,,981456.00 ,4.50 ,3.60 ,211946000.00 ,6807000.00 ,11849000.00 ,4704.00 ,582.00 ,372787.80 ,1252560.70 ,101.30 ,4.30 ,1.40 ,1.30 
2016-12-01,92.48 ,109.09 ,165.00 ,,,,2354.07 ,3654.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-02,92.29 ,109.03 ,165.00 ,,,,2318.95 ,3599.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,93.84 ,109.00 ,165.00 ,,,,2288.74 ,3580.43 ,,,,,107.21 ,101.08 ,101.08 ,138.34 ,125.92 ,103.28 ,83.57 ,111.51 ,116.10 ,118.69 ,108.79 ,93.84 ,144.24 ,,116.80 ,,,,,,,,,,,,,,,
2016-12-06,95.05 ,108.98 ,165.00 ,,,,2333.34 ,3574.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-07,95.17 ,108.93 ,165.00 ,,,,2339.42 ,3614.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-08,94.95 ,108.88 ,165.00 ,,,,2324.02 ,3598.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,94.66 ,108.83 ,165.00 ,,,,2306.15 ,3595.09 ,,,,,,,,,,,,,,,,,,,,106.79 ,,,,,,,,,,,,,,
2016-12-12,92.96 ,108.85 ,165.00 ,,,,2224.68 ,3462.15 ,,,,,106.69 ,101.16 ,101.16 ,135.43 ,128.88 ,103.42 ,84.27 ,111.70 ,115.73 ,119.87 ,109.26 ,94.80 ,148.34 ,,118.20 ,,,,,,,,,,,,,,,
2016-12-13,92.91 ,109.25 ,165.00 ,,,,2183.09 ,3488.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,93.06 ,109.34 ,165.00 ,,,,2181.78 ,3468.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15,93.39 ,109.39 ,165.00 ,,,,2214.23 ,3513.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16,94.34 ,109.45 ,165.00 ,,,,2211.60 ,3517.39 ,,,,,,,,,,,,,,,,,,,,106.93 ,,,,,,,,,,,,,,
2016-12-19,94.52 ,109.42 ,165.00 ,,,,2202.99 ,3509.76 ,,,,,107.80 ,101.43 ,101.43 ,136.48 ,126.92 ,103.34 ,84.56 ,111.73 ,115.62 ,119.20 ,109.43 ,95.34 ,146.40 ,,117.52 ,,,,,,,,,,,,,,,
2016-12-20,94.11 ,109.05 ,165.00 ,,,,2211.71 ,3507.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-21,94.42 ,109.02 ,165.00 ,,,,2227.46 ,3530.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22,95.19 ,108.97 ,165.00 ,,,,2228.81 ,3491.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-23,97.49 ,111.50 ,165.00 ,,,,2219.03 ,3458.36 ,,,,,,,,,,,,,,,,,,,,108.60 ,,,,,,,,,,,,,,
2016-12-26,99.17 ,111.54 ,165.00 ,,,,2223.06 ,3485.52 ,,,,,107.74 ,101.35 ,101.35 ,135.93 ,126.45 ,103.35 ,84.15 ,111.42 ,114.98 ,118.56 ,109.39 ,95.14 ,148.86 ,,117.55 ,,,,,,,,,,,,,,,
2016-12-27,,,,,,,2208.62 ,3483.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,2202.28 ,3481.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,2201.06 ,3470.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,2203.42 ,3470.05 ,,,,,,,,,,,,,,,,,,,,109.65 ,,,,,,,,,,,,,,
2016-12-31,,,,109.70 ,100.00 ,100.00 ,,,395.30 ,1629.20 ,1177.50 ,,,,,,,,,,,,,,,,,,1010236.00 ,3.20 ,2.40 ,236051000.00 ,7677000.00 ,13647000.00 ,5190.00 ,620.00 ,515451.80 ,1427301.00 ,100.99 ,4.30 ,0.90 ,1.10 
2017-01-02,,,,,,,,,,,,,107.59 ,100.47 ,100.47 ,136.83 ,127.02 ,102.82 ,83.28 ,112.07 ,115.46 ,117.78 ,109.40 ,94.14 ,146.07 ,,116.76 ,,,,,,,,,,,,,,,
2017-01-03,,,,,,,2220.02 ,3497.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,93.77 ,108.74 ,165.00 ,,,,2263.13 ,3525.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,93.78 ,108.75 ,165.00 ,,,,2285.88 ,3525.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-06,93.55 ,108.71 ,165.00 ,,,,2272.75 ,3483.76 ,,,,,,,,,,,,,,,,,,,,110.03 ,,,,,,,,,,,,,,
2017-01-09,,,,,,,2277.57 ,3492.93 ,,,,,107.54 ,100.66 ,100.66 ,136.49 ,126.56 ,103.31 ,82.92 ,112.60 ,115.96 ,118.94 ,109.11 ,94.40 ,145.75 ,,117.19 ,,,,,,,,,,,,,,,
2017-01-10,93.58 ,109.03 ,165.00 ,,,,2330.47 ,3484.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,93.97 ,109.24 ,165.00 ,,,,2308.54 ,3434.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
