指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口数量:棉纱线:当月值,棉花:国内消费总计:中国,棉花:出口:中国,全球:播种面积:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm,农产品集贸市场价格指数:棉花(籽棉):当月同比,广东:规模以上工业增加值:制造业:纺织业:当月值,上海:规模以上工业总产值:纺织业:当月值,上海:规模以上工业总产值:纺织服装、服饰业:当月值
2016-07-31,99.62 ,99.16 ,99.62 ,99.92 ,52.60 ,4.90 ,291.00 ,90.00 ,52.00 ,16182.00 ,-8.00 ,202.00 ,3.00 ,41.60 ,,,,49.90 ,106.80 ,1.77 ,1.35 ,1.30 ,4.10 ,1.30 ,-1.70 ,1.10 ,0.10 ,0.80 ,25.40 ,10.20 ,457.00 ,4550.00 ,4636.00 ,1019495.06 ,,,906088.30 ,6099699.60 ,-2.30 ,1606994.60 ,8725268.40 ,-6.30 ,458090.00 ,2738692.20 ,-11.60 ,26827.40 ,10.20 ,182965.80 ,747.30 ,11058.40 ,701.80 ,1016.40 ,209.30 ,7841.40 ,5546.50 ,1685.30 ,311694.33 ,8.10 ,99619.42 ,3517.08 ,2487.23 ,6.00 ,5.00 ,3.10 ,2.50 ,6.00 ,6.90 ,4.70 ,3.40 ,221808000.00 ,126385000.00 ,83071000.00 ,4.20 ,6.00 ,4.70 ,11105000.00 ,6833000.00 ,4752000.00 ,6.10 ,6.50 ,-1.10 ,2324.00 ,459000.00 ,2594.00 ,619000.00 ,,2349.05 ,,,9331300.00 ,14917000.00 ,9852000.00 ,3829000.00 ,0.70 ,5.10 ,2.20 ,,,,,160000.00 ,33.00 ,0.07 ,34.01 ,4.40 ,3.78 ,2.95 ,1.29 ,1.02 ,0.55 ,0.43 ,,1132.60 ,1089.07 ,,,98.20 ,525547.00 ,16.18 ,28.67 
2016-08-01,,,,,,,,,,,,,,,,,95.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15217.00 ,14296.00 ,15483.00 ,82.85 ,,,,,,,,,,,,,,,15800.00 ,7050.00 ,,,,
2016-08-02,,,,,,,,,,,,,,,,,95.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15190.00 ,14279.00 ,15456.00 ,83.25 ,,,,,,,,,,,,,,,15900.00 ,7050.00 ,,,,
2016-08-03,,,,,,,,,,,,,,,,,95.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15118.00 ,14232.00 ,15376.00 ,83.10 ,,,,,,,,,,,,,,,15900.00 ,7050.00 ,,,,
2016-08-04,,,,,,,,,,,,,,,,,95.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14930.00 ,14012.00 ,15210.00 ,83.35 ,,,,,,,,,,,,,,,15950.00 ,7000.00 ,,,,
2016-08-05,,,,,,,,,,,,,,,,,96.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14928.00 ,13991.00 ,15209.00 ,84.85 ,,,,,,,,,,,,,,,15950.00 ,7000.00 ,,,,
2016-08-08,,,,,,,,,,,,,,,,,96.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14899.00 ,13970.00 ,15173.00 ,85.85 ,,,,,,,,,,,,,,,15950.00 ,7000.00 ,,,,
2016-08-09,,,,,,,,,,,,,,,,,96.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14888.00 ,13968.00 ,15162.00 ,85.20 ,,,,,,,,,,,,,,,16000.00 ,6950.00 ,,,,
2016-08-10,,,,,,,,,,,,,,,,,95.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14839.00 ,13933.00 ,15106.00 ,82.20 ,,,,,,,,,,,,,,,16050.00 ,6950.00 ,,,,
2016-08-11,,,,,,,,,,,,,,,,,95.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14767.00 ,13888.00 ,15011.00 ,80.70 ,,,,,,,,,,,,,,,16050.00 ,6950.00 ,,,,
2016-08-12,,,,,,,,,,,,,,,,,95.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14746.00 ,13877.00 ,14981.00 ,81.10 ,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,95.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14691.00 ,13828.00 ,14933.00 ,80.00 ,,,,,,,,,,,,,,,16050.00 ,6950.00 ,,,,
2016-08-16,,,,,,,,,,,,,,,,,94.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14602.00 ,13767.00 ,14852.00 ,78.40 ,,,,,,,,,,,,,,,16050.00 ,7000.00 ,,,,
2016-08-17,,,,,,,,,,,,,,,,,94.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14561.00 ,13741.00 ,14800.00 ,78.15 ,,,,,,,,,,,,,,,16100.00 ,7000.00 ,,,,
2016-08-18,,,,,,,,,,,,,,,,,94.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14558.00 ,13735.00 ,14792.00 ,78.40 ,,,,,,,,,,,,,,,16100.00 ,7000.00 ,,,,
2016-08-19,,,,,,,,,,,,,,,,,94.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14533.00 ,13707.00 ,14762.00 ,78.65 ,,,,,,,,,,,,,,,16150.00 ,7000.00 ,,,,
2016-08-22,,,,,,,,,,,,,,,,,94.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14462.00 ,13682.00 ,14717.00 ,77.55 ,,,,,,,,,,,,,,,16200.00 ,7000.00 ,,,,
2016-08-23,,,,,,,,,,,,,,,,,94.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14445.00 ,13662.00 ,14691.00 ,77.80 ,,,,,,,,,,,,,,,16250.00 ,6900.00 ,,,,
2016-08-24,,,,,,,,,,,,,,,,,94.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14445.00 ,13660.00 ,14690.00 ,77.90 ,,,,,,,,,,,,,,,16300.00 ,6850.00 ,,,,
2016-08-25,,,,,,,,,,,,,,,,,94.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14437.00 ,13653.00 ,14677.00 ,77.15 ,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,95.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14401.00 ,13637.00 ,14592.00 ,77.30 ,,,,,,,,,,,,,,,16500.00 ,6825.00 ,,,,
2016-08-29,,,,,,,,,,,,,,,,,95.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14338.00 ,13609.00 ,14585.00 ,,,,,,,,,,,,,,,,16500.00 ,6825.00 ,,,,
2016-08-30,,,,,,,,,,,,,,,,,96.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14272.00 ,13521.00 ,14529.00 ,76.30 ,,,,,,,,,,,,,,,,,,,,
2016-08-31,99.64 ,99.19 ,99.66 ,99.93 ,49.40 ,4.90 ,176.00 ,89.80 ,51.70 ,16076.00 ,-8.60 ,209.00 ,3.10 ,42.60 ,,,95.99 ,50.40 ,105.60 ,1.34 ,1.26 ,1.20 ,4.10 ,1.20 ,-0.80 ,0.80 ,-0.20 ,0.80 ,25.30 ,11.40 ,179.00 ,7969.00 ,9487.00 ,1028981.69 ,,,1024642.00 ,7118469.70 ,-1.30 ,1768634.90 ,10477574.60 ,-6.60 ,452536.70 ,3184139.50 ,-12.10 ,27539.60 ,10.60 ,210505.40 ,774.60 ,11475.10 ,692.40 ,1001.60 ,233.70 ,8827.50 ,6226.50 ,1916.50 ,366339.19 ,8.10 ,116522.95 ,4044.40 ,2936.75 ,6.30 ,4.80 ,3.20 ,2.20 ,6.00 ,6.60 ,4.50 ,3.30 ,256324000.00 ,146515000.00 ,95830000.00 ,4.10 ,5.90 ,4.40 ,12832000.00 ,7889000.00 ,5448000.00 ,5.80 ,6.20 ,-1.70 ,2209.00 ,487000.00 ,2479.00 ,668000.00 ,276917.00 ,2640.00 ,4740.00 ,8978.00 ,,15057000.00 ,10180000.00 ,3851000.00 ,0.90 ,4.80 ,0.30 ,14226.00 ,13503.00 ,14472.00 ,75.70 ,170000.00 ,33.00 ,0.07 ,34.16 ,4.40 ,3.78 ,2.95 ,1.29 ,1.02 ,0.55 ,0.43 ,,1141.04 ,1095.75 ,16500.00 ,6800.00 ,100.60 ,521931.00 ,16.65 ,32.34 
2016-09-01,,,,,,,,,,,,,,,,,95.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14138.00 ,13430.00 ,14382.00 ,75.00 ,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,95.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14081.00 ,13377.00 ,14329.00 ,77.35 ,,,,,,,,,,,,,,,16500.00 ,6775.00 ,,,,
2016-09-05,,,,,,,,,,,,,,,,,95.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14068.00 ,13361.00 ,14320.00 ,77.05 ,,,,,,,,,,,,,,,16550.00 ,6775.00 ,,,,
2016-09-06,,,,,,,,,,,,,,,,,94.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14063.00 ,13355.00 ,14302.00 ,77.05 ,,,,,,,,,,,,,,,16600.00 ,6775.00 ,,,,
2016-09-07,,,,,,,,,,,,,,,,,94.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14058.00 ,13352.00 ,14293.00 ,78.45 ,,,,,,,,,,,,,,,16600.00 ,6800.00 ,,,,
2016-09-08,,,,,,,,,,,,,,,,,95.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14089.00 ,13368.00 ,14310.00 ,78.70 ,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,95.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14115.00 ,13411.00 ,14336.00 ,78.45 ,,,,,,,,,,,,,,,16700.00 ,6800.00 ,,,,
2016-09-12,,,,,,,,,,,,,,,,,95.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14136.00 ,13428.00 ,14367.00 ,78.20 ,,,,,,,,,,,,,,,16800.00 ,6800.00 ,,,,
2016-09-13,,,,,,,,,,,,,,,,,95.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14139.00 ,13451.00 ,14372.00 ,75.95 ,,,,,,,,,,,,,,,16850.00 ,6800.00 ,,,,
2016-09-14,,,,,,,,,,,,,,,,,95.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14141.00 ,13462.00 ,14372.00 ,76.10 ,,,,,,,,,,,,,,,16850.00 ,6800.00 ,,,,
2016-09-15,,,,,,,,,,,,,,,,,95.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.60 ,,,,,,,,,,,,,,,,,,,,
2016-09-16,,,,,,,,,,,,,,,,,96.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.70 ,,,,,,,,,,,,,,,,,,,,
2016-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14142.00 ,13488.00 ,14373.00 ,,,,,,,,,,,,,,,,16850.00 ,6775.00 ,,,,
2016-09-19,,,,,,,,,,,,,,,,,95.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155.00 ,13513.00 ,14382.00 ,76.30 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-20,,,,,,,,,,,,,,,,,96.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14182.00 ,13536.00 ,14418.00 ,77.50 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-21,,,,,,,,,,,,,,,,,95.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14212.00 ,13588.00 ,14446.00 ,79.70 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-22,,,,,,,,,,,,,,,,,95.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14235.00 ,13603.00 ,14477.00 ,80.60 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-23,,,,,,,,,,,,,,,,,95.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14323.00 ,13626.00 ,14562.00 ,80.65 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-26,,,,,,,,,,,,,,,,,95.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14366.00 ,13651.00 ,14631.00 ,79.20 ,,,,,,,,,,,,,,,16850.00 ,6750.00 ,,,,
2016-09-27,,,,,,,,,,,,,,,,,95.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14427.00 ,13692.00 ,14689.00 ,79.20 ,,,,,,,,,,,,,,,16900.00 ,6750.00 ,,,,
2016-09-28,,,,,,,,,,,,,,,,,95.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14679.00 ,13947.00 ,14995.00 ,79.00 ,,,,,,,,,,,,,,,17000.00 ,6700.00 ,,,,
2016-09-29,,,,,,,,,,,,,,,,,95.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14798.00 ,14009.00 ,15126.00 ,77.95 ,,,,,,,,,,,,,,,17000.00 ,6700.00 ,,,,
2016-09-30,99.69 ,99.25 ,99.72 ,99.98 ,51.50 ,4.90 ,249.00 ,91.20 ,52.60 ,15982.00 ,-8.30 ,202.00 ,3.00 ,43.00 ,16796.60 ,1258.76 ,95.44 ,50.40 ,104.60 ,1.92 ,1.23 ,1.20 ,4.10 ,1.10 ,0.10 ,0.70 ,0.20 ,0.80 ,24.70 ,11.50 ,1614.00 ,12628.00 ,12200.00 ,1041137.89 ,190529.50 ,4.04 ,771982.90 ,7889245.30 ,-3.60 ,1504460.50 ,11976169.30 ,-7.50 ,373938.40 ,3556947.00 ,-12.70 ,27976.40 ,10.70 ,238481.80 ,808.80 ,12695.10 ,813.20 ,1170.10 ,249.40 ,10020.50 ,7055.60 ,2175.20 ,426906.44 ,8.20 ,135249.74 ,4740.74 ,3431.02 ,6.10 ,3.30 ,2.80 ,2.50 ,6.00 ,6.20 ,4.20 ,3.20 ,292209000.00 ,167371000.00 ,109306000.00 ,3.80 ,5.50 ,3.70 ,14599000.00 ,8929000.00 ,6247000.00 ,4.20 ,2.60 ,-2.70 ,2156.00 ,504000.00 ,2463.00 ,705000.00 ,278281.00 ,3516.77 ,5273.00 ,9207.00 ,9731100.00 ,15178000.00 ,10346000.00 ,3919000.00 ,1.50 ,3.10 ,0.80 ,14866.00 ,14058.00 ,15178.00 ,77.25 ,150000.00 ,33.00 ,0.07 ,34.16 ,4.40 ,3.78 ,2.95 ,1.29 ,1.02 ,0.55 ,0.43 ,,1147.40 ,1061.80 ,17000.00 ,6700.00 ,102.10 ,579495.00 ,15.90 ,36.03 
2016-10-03,,,,,,,,,,,,,,,,,95.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14925.00 ,14073.00 ,15213.00 ,77.50 ,,,,,,,,,,,,,,,,,,,,
2016-10-04,,,,,,,,,,,,,,,,,96.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15088.00 ,14246.00 ,15406.00 ,78.00 ,,,,,,,,,,,,,,,,,,,,
2016-10-05,,,,,,,,,,,,,,,,,96.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15207.00 ,14376.00 ,15509.00 ,79.10 ,,,,,,,,,,,,,,,,,,,,
2016-10-06,,,,,,,,,,,,,,,,,96.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15228.00 ,14399.00 ,15529.00 ,77.30 ,,,,,,,,,,,,,,,,,,,,
2016-10-07,,,,,,,,,,,,,,,,,96.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15269.00 ,14429.00 ,15550.00 ,77.05 ,,,,,,,,,,,,,,,,,,,,
2016-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15309.00 ,14528.00 ,15599.00 ,,,,,,,,,,,,,,,,16950.00 ,6850.00 ,,,,
2016-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15352.00 ,14569.00 ,15655.00 ,,,,,,,,,,,,,,,,16950.00 ,6850.00 ,,,,
2016-10-10,,,,,,,,,,,,,,,,,96.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15418.00 ,14605.00 ,15682.00 ,76.55 ,,,,,,,,,,,,,,,16950.00 ,6900.00 ,,,,
2016-10-11,,,,,,,,,,,,,,,,,97.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15419.00 ,14611.00 ,15687.00 ,76.95 ,,,,,,,,,,,,,,,16950.00 ,6900.00 ,,,,
2016-10-12,,,,,,,,,,,,,,,,,98.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15417.00 ,14611.00 ,15687.00 ,76.70 ,,,,,,,,,,,,,,,16950.00 ,6900.00 ,,,,
2016-10-13,,,,,,,,,,,,,,,,,97.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15416.00 ,14599.00 ,15687.00 ,78.45 ,,,,,,,,,,,,,,,16900.00 ,7000.00 ,,,,
2016-10-14,,,,,,,,,,,,,,,,,98.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15348.00 ,14580.00 ,15642.00 ,78.70 ,,,,,,,,,,,,,,,16900.00 ,7000.00 ,,,,
2016-10-17,,,,,,,,,,,,,,,,,97.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15289.00 ,14529.00 ,15586.00 ,79.95 ,,,,,,,,,,,,,,,16825.00 ,7000.00 ,,,,
2016-10-18,,,,,,,,,,,,,,,,,97.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15292.00 ,14531.00 ,15588.00 ,80.35 ,,,,,,,,,,,,,,,16800.00 ,7000.00 ,,,,
2016-10-19,,,,,,,,,,,,,,,,,97.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15371.00 ,14607.00 ,15761.00 ,80.35 ,,,,,,,,,,,,,,,16700.00 ,7000.00 ,,,,
