指标名称,36城市服务价格:有线电视收费:有线电视收费,出口数量:彩色电视机(包括整套散件):当月值,出口金额:彩色电视机(包括整套散件):当月值,申万行业指数:有线电视网络,申万行业指数:广播电影电视,Wind行业指数:有线和卫星电视,耐用品采购订单指数:电视机:环比,价格:液晶显示器面板:21.5寸:LED:FHD,价格:液晶电视面板:32寸:Open Cell:WXGA,"平均价:液晶电视面板:50""W 1920x1080 50/60Hz Open-Cell","平均价:液晶电视面板:32""W 1366x768 50/60Hz Open-Cell","零售均价:液晶电视:32"" LED","零售均价:液晶电视:55"" LED",产量:彩色电视机:累计值,销量:彩色电视机:累计值,出货量:液晶电视面板:当月值,出货量:大尺寸面板:液晶电视:当月值,出口数量:电视机(包括整套散件):当月值,进口数量:电视显像管:当月值,进口数量:彩色显像管:当月值,进口数量:二极管及类似半导体器件:当月值,进口数量:集成电路:当月值,进口平均单价:电视、收音机及无线电讯设备的零附件:当月值,进口平均单价:电容器:当月值,进口平均单价:电阻器:当月值,创维数码:销量:电视机:当月值
2016-04-28,,,,3484.43 ,8112.28 ,4479.92 ,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,3489.26 ,8091.35 ,4455.33 ,,,,,,,,,,,,,,,,,,,,
2016-04-30,23.38 ,667.00 ,92060.10 ,,,,-3.90 ,,,,,252.00 ,723.00 ,,,21.20 ,20819.00 ,,0.00 ,0.00 ,38415.00 ,28064.00 ,231490.86 ,106281.72 ,128745.90 ,1100.00 
2016-05-03,,,,3568.55 ,8245.95 ,4605.01 ,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,3580.33 ,8222.89 ,4602.73 ,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,3609.98 ,8246.14 ,4660.60 ,,,,124.00 ,53.00 ,,,,,,,,,,,,,,,
2016-05-06,,,,3599.47 ,7977.26 ,4523.89 ,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,3456.54 ,7724.65 ,4215.49 ,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,3445.68 ,7752.67 ,4183.24 ,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,3427.18 ,7582.73 ,4131.66 ,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,3400.54 ,7574.08 ,4147.04 ,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,3381.03 ,7553.13 ,4151.07 ,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,3405.66 ,7644.42 ,4212.92 ,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,3390.39 ,7694.60 ,4182.55 ,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,3325.91 ,7599.36 ,4001.73 ,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,3359.96 ,7645.65 ,4026.66 ,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,3381.58 ,7682.88 ,4083.44 ,,,,124.00 ,54.00 ,,,,,,,,,,,,,,,
2016-05-21,,,,,,,,47.00 ,55.00 ,,,,,,,,,,,,,,,,,
2016-05-23,,,,3399.20 ,7799.47 ,4163.80 ,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,3351.18 ,7781.51 ,4085.52 ,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,3357.36 ,7748.45 ,4094.09 ,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,3355.39 ,7833.26 ,4131.18 ,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,3352.90 ,7799.38 ,4110.39 ,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,3333.18 ,7708.09 ,4090.82 ,,,,,,,,,,,,,,,,,,,,
2016-05-31,23.38 ,698.00 ,100037.90 ,3449.99 ,7979.46 ,4284.76 ,-15.80 ,,,,,245.00 ,725.00 ,,,21.70 ,21103.00 ,,0.00 ,0.00 ,38540.00 ,28154.00 ,230197.44 ,105473.71 ,119621.35 ,1059.00 
2016-06-01,,,,3445.52 ,8024.19 ,4284.38 ,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,3467.11 ,8045.11 ,4359.10 ,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,3504.26 ,8075.17 ,4391.70 ,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,3502.22 ,8265.19 ,4373.76 ,,,,124.00 ,54.00 ,,,,,,,,,,,,,,,
2016-06-07,,,,3511.62 ,8231.45 ,4399.35 ,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,3410.79 ,8090.94 ,4353.17 ,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,3205.02 ,7475.52 ,4071.15 ,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,3183.33 ,7397.62 ,4081.47 ,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,3254.91 ,7546.74 ,4203.34 ,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,3206.52 ,7424.55 ,4157.58 ,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,3227.47 ,7462.21 ,4184.56 ,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,3234.87 ,7414.09 ,4148.67 ,,48.00 ,57.00 ,124.00 ,55.00 ,,,,,,,,,,,,,,,
2016-06-21,,,,3235.17 ,7358.46 ,4223.15 ,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,3263.65 ,7431.40 ,4273.92 ,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,3238.67 ,7399.57 ,4251.59 ,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,3198.23 ,7310.35 ,4260.59 ,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,3260.22 ,7444.87 ,4380.22 ,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,3305.34 ,7618.70 ,4407.63 ,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,3313.30 ,7602.86 ,4389.87 ,,,,,,,,,,,,,,,,,,,,
2016-06-30,23.38 ,681.00 ,97094.60 ,3355.80 ,7776.20 ,4477.92 ,-1.10 ,,,,,244.00 ,727.00 ,7875.80 ,7871.05 ,22.20 ,21703.00 ,,0.00 ,0.00 ,39944.00 ,28128.00 ,248443.12 ,104300.00 ,161684.03 ,1385.00 
2016-07-01,,,,3323.48 ,7680.40 ,4421.34 ,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,3384.77 ,7711.41 ,4551.99 ,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,3393.26 ,7731.64 ,4572.62 ,,,,125.00 ,57.00 ,,,,,,,,,,,,,,,
2016-07-06,,,,3424.11 ,7724.83 ,4622.81 ,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,3391.30 ,7695.00 ,4577.03 ,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,3387.61 ,7648.48 ,4571.51 ,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,3380.14 ,7609.95 ,4533.66 ,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,3430.82 ,7704.17 ,4615.53 ,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,3491.94 ,7953.16 ,4734.28 ,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,3511.42 ,7973.32 ,4772.94 ,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,3496.82 ,7902.39 ,4836.26 ,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,3512.73 ,7859.40 ,4905.43 ,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,3515.33 ,7922.37 ,4923.60 ,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,3586.68 ,7896.15 ,4983.76 ,,49.00 ,62.00 ,127.00 ,60.00 ,,,,,,,,,,,,,,,
2016-07-21,,,,3570.03 ,7861.83 ,5018.03 ,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,3573.67 ,7823.01 ,5174.22 ,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,3665.96 ,7804.33 ,5161.43 ,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,3683.17 ,7866.84 ,5153.80 ,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,3503.76 ,7550.72 ,4985.09 ,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,3486.75 ,7470.09 ,4862.42 ,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,3437.18 ,7409.43 ,4742.80 ,,,,,,,,,,,,,,,,,,,,
2016-07-31,23.38 ,806.00 ,119765.50 ,,,,-3.70 ,,,,,240.00 ,707.00 ,,,23.00 ,22795.00 ,,0.00 ,0.00 ,39545.00 ,28250.00 ,295844.48 ,108808.95 ,162294.82 ,1287.00 
2016-08-01,,,,3344.81 ,7346.75 ,4521.32 ,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,3385.93 ,7369.80 ,4619.56 ,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,3388.09 ,7362.77 ,4615.44 ,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,3393.21 ,7385.31 ,4675.24 ,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,3365.84 ,7323.64 ,4640.49 ,,,,128.00 ,62.00 ,,,,,,,,,,,,,,,
2016-08-08,,,,3435.70 ,7384.56 ,4744.94 ,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,3488.17 ,7480.50 ,4915.03 ,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,3458.21 ,7451.95 ,4905.66 ,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,3407.96 ,7334.66 ,4882.40 ,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,3453.28 ,7368.23 ,4935.96 ,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,3540.04 ,7546.25 ,5089.12 ,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,3535.00 ,7594.91 ,5053.32 ,,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,3587.48 ,7755.34 ,5260.51 ,,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,3584.83 ,7764.18 ,5288.58 ,,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,3597.34 ,7893.69 ,5435.45 ,,51.00 ,70.00 ,,,,,,,,,,,,,,,,,
2016-08-22,,,,3558.76 ,7826.07 ,5368.18 ,,,,131.00 ,68.00 ,,,,,,,,,,,,,,,
2016-08-23,,,,3570.78 ,7896.63 ,5101.75 ,,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,3575.78 ,8035.27 ,5138.24 ,,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,3539.74 ,8025.76 ,5077.24 ,,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,3585.17 ,8021.42 ,5220.49 ,,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,3610.53 ,7948.12 ,5346.86 ,,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,3616.87 ,7944.65 ,5337.09 ,,,,,,,,,,,,,,,,,,,,
2016-08-31,23.38 ,917.00 ,134930.90 ,3662.82 ,7954.86 ,5345.84 ,9.30 ,,,,,233.00 ,650.00 ,,,24.30 ,23606.00 ,,0.00 ,,45384.00 ,32448.00 ,313215.55 ,112098.98 ,140268.18 ,1589.00 
2016-09-01,,,,3650.98 ,7925.50 ,5370.64 ,,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,3661.78 ,7931.31 ,5360.80 ,,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,3643.75 ,7916.87 ,5315.57 ,,,,133.00 ,70.00 ,,,,,,,,,,,,,,,
2016-09-06,,,,3714.19 ,7998.82 ,5463.85 ,,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,3673.81 ,7935.71 ,5409.13 ,,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,3707.72 ,7944.95 ,5416.84 ,,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,3693.86 ,7864.90 ,5335.33 ,,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,3559.31 ,7649.37 ,5099.78 ,,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,3558.08 ,7643.77 ,5171.19 ,,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,3512.51 ,7605.01 ,5173.64 ,,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,3541.58 ,7650.14 ,5205.02 ,,52.00 ,75.00 ,,,,,,,,,,,,,,,,,
2016-09-20,,,,3520.26 ,7652.21 ,5138.23 ,,,,138.00 ,72.00 ,,,,,,,,,,,,,,,
2016-09-21,,,,3515.16 ,7621.69 ,5114.72 ,,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,3532.58 ,7624.04 ,5185.27 ,,,,,,,,,,,,,,,,,,,,
2016-09-23,,,,3510.19 ,7595.16 ,5085.23 ,,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,3415.25 ,7405.59 ,4902.43 ,,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,3431.15 ,7453.40 ,4932.79 ,,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,3404.81 ,7423.26 ,4884.96 ,,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,3412.55 ,7465.01 ,4887.12 ,,,,,,,,,,,,,,,,,,,,
2016-09-30,23.38 ,871.00 ,138358.10 ,3417.33 ,7510.61 ,4897.36 ,37.40 ,,,,,233.00 ,650.00 ,12418.20 ,12421.23 ,23.60 ,23083.00 ,,0.00 ,0.00 ,46326.00 ,32635.00 ,388415.20 ,114435.29 ,116062.01 ,1798.00 
2016-10-05,,,,,,,,,,143.00 ,73.00 ,,,,,,,,,,,,,,,
2016-10-10,,,,3515.08 ,7582.74 ,5054.23 ,,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,3524.10 ,7593.51 ,5049.31 ,,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,3518.20 ,7535.55 ,5116.99 ,,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,3508.70 ,7533.22 ,5085.69 ,,,,,,,,,,,,,,,,,,,,
2016-10-14,,,,3493.00 ,7476.26 ,5079.67 ,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,3449.20 ,7398.95 ,5015.20 ,,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,3510.07 ,7490.04 ,5113.61 ,,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,3486.53 ,7475.75 ,5129.12 ,,53.50 ,76.00 ,,,,,,,,,,,,,,,,,
2016-10-20,,,,3503.35 ,7510.67 ,5117.41 ,,,,149.00 ,74.00 ,,,,,,,,,,,,,,,
2016-10-21,,,,3475.23 ,7500.60 ,5066.40 ,,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,3511.28 ,7621.14 ,5104.43 ,,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,3515.14 ,7632.72 ,5096.89 ,,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,3493.88 ,7575.58 ,5077.88 ,,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,3476.09 ,7597.85 ,5017.41 ,,,,,,,,,,,,,,,,,,,,
2016-10-28,,,,3440.00 ,7597.03 ,4962.34 ,,,,,,,,,,,,,,,,,,,,
2016-10-31,23.38 ,703.00 ,118929.20 ,3436.36 ,7552.94 ,4932.10 ,-20.70 ,,,,,228.00 ,616.00 ,,,23.30 ,23012.00 ,,0.00 ,0.00 ,40655.00 ,29228.00 ,421304.17 ,113642.76 ,116445.76 ,1376.00 
2016-11-01,,,,3471.67 ,7578.78 ,5014.03 ,,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,3446.28 ,7551.04 ,5004.87 ,,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,3467.30 ,7544.42 ,5017.89 ,,,,,,,,,,,,,,,,,,,,
2016-11-04,,,,3464.36 ,7612.59 ,4983.30 ,,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,3464.80 ,7593.45 ,4937.58 ,,,,153.00 ,74.00 ,,,,,,,,,,,,,,,
2016-11-08,,,,3492.04 ,7707.26 ,4978.32 ,,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,3437.79 ,7611.05 ,4876.61 ,,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,3494.66 ,7695.09 ,4944.00 ,,,,,,,,,,,,,,,,,,,,
2016-11-11,,,,3520.06 ,7696.98 ,5003.50 ,,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,3538.57 ,7786.13 ,5021.36 ,,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,3539.90 ,7770.73 ,5025.79 ,,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,3549.29 ,7815.20 ,5092.98 ,,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,3522.72 ,7757.53 ,5032.10 ,,,,,,,,,,,,,,,,,,,,
2016-11-18,,,,3501.66 ,7720.22 ,4982.14 ,,,,,,,,,,,,,,,,,,,,
2016-11-19,,,,,,,,54.20 ,76.00 ,,,,,,,,,,,,,,,,,
2016-11-21,,,,3509.14 ,7730.44 ,4998.54 ,,,,159.00 ,74.00 ,,,,,,,,,,,,,,,
2016-11-22,,,,3548.23 ,7812.01 ,5032.15 ,,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,3508.16 ,7742.41 ,4971.29 ,,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,3488.81 ,7634.75 ,4968.10 ,,,,,,,,,,,,,,,,,,,,
2016-11-25,,,,3493.97 ,7646.55 ,4951.42 ,,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,3508.86 ,7606.81 ,4941.70 ,,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,3496.53 ,7538.92 ,4892.11 ,,,,,,,,,,,,,,,,,,,,
2016-11-30,23.38 ,666.00 ,112215.10 ,3495.51 ,7554.54 ,4884.97 ,-5.40 ,,,,,224.00 ,620.00 ,,,22.90 ,22794.00 ,,0.00 ,0.00 ,44376.00 ,32125.00 ,410184.14 ,124626.34 ,117490.13 ,1628.00 
2016-12-01,,,,3525.58 ,7555.72 ,4974.51 ,,,,,,,,,,,,,,,,,,,,
2016-12-02,,,,3442.21 ,7445.08 ,4868.03 ,,,,,,,,,,,,,,,,,,,,
2016-12-05,,,,3425.02 ,7428.87 ,4813.42 ,,,,,,,,,,,,,,,,,,,,
2016-12-06,,,,3421.86 ,7454.78 ,4875.30 ,,,,162.00 ,74.00 ,,,,,,,,,,,,,,,
2016-12-07,,,,3449.89 ,7512.89 ,4910.83 ,,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,3421.89 ,7408.83 ,4884.65 ,,,,,,,,,,,,,,,,,,,,
2016-12-09,,,,3426.00 ,7334.21 ,4873.17 ,,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,3285.64 ,6901.23 ,4655.78 ,,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,3292.52 ,6863.16 ,4692.67 ,,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,3274.68 ,6817.45 ,4651.18 ,,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,3298.34 ,6849.97 ,4701.53 ,,,,,,,,,,,,,,,,,,,,
2016-12-16,,,,3321.75 ,6945.04 ,4720.24 ,,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,3319.96 ,6885.99 ,4711.47 ,,54.70 ,75.00 ,,,,,,,,,,,,,,,,,
2016-12-20,,,,3306.94 ,6852.75 ,4696.32 ,,,,168.00 ,74.00 ,,,,,,,,,,,,,,,
2016-12-21,,,,3321.66 ,6879.17 ,4720.93 ,,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,3295.73 ,6837.51 ,4670.61 ,,,,,,,,,,,,,,,,,,,,
2016-12-23,,,,3265.92 ,6782.32 ,4590.31 ,,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,3288.38 ,6759.11 ,4663.43 ,,,,,,,,,,,,,,,,,,,,
2016-12-27,,,,3287.21 ,6746.72 ,4667.64 ,,,,,,,,,,,,,,,,,,,,
2016-12-28,,,,3287.54 ,6692.88 ,4683.41 ,,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,3275.14 ,6716.24 ,4675.84 ,,,,,,,,,,,,,,,,,,,,
2016-12-30,,,,3303.66 ,6716.72 ,4713.19 ,,,,,,,,,,,,,,,,,,,,
2016-12-31,23.38 ,580.00 ,97394.40 ,,,,20.70 ,,,,,207.00 ,582.00 ,17483.44 ,17296.92 ,20.90 ,21593.00 ,,0.00 ,,46948.00 ,34001.00 ,443244.52 ,134658.19 ,135390.86 ,1736.00 
2017-01-03,,,,3322.79 ,6755.36 ,4757.11 ,,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,3337.11 ,6886.49 ,4787.91 ,,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,3306.40 ,6859.97 ,4736.31 ,,,,169.00 ,74.00 ,,,,,,,,,,,,,,,
2017-01-06,,,,3270.59 ,6760.95 ,4683.13 ,,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,3292.53 ,6742.91 ,4744.53 ,,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,3294.82 ,6743.24 ,4719.43 ,,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,3248.68 ,6653.48 ,4646.43 ,,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,3214.08 ,6583.35 ,4611.06 ,,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,3199.65 ,6499.98 ,4553.86 ,,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,3158.28 ,6261.06 ,4400.86 ,,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,3171.03 ,6366.65 ,4425.95 ,,,,,,,,,,,,,,,,,,,,
2017-01-18,,,,3152.64 ,6310.62 ,4391.47 ,,,,,,,,,,,,,,,,,,,,
2017-01-19,,,,3148.97 ,6318.39 ,4380.55 ,,54.70 ,74.00 ,,,,,,,,,,,,,,,,,
2017-01-20,,,,3180.50 ,6437.72 ,4442.02 ,,,,172.00 ,73.00 ,,,,,,,,,,,,,,,
2017-01-23,,,,3182.40 ,6476.41 ,4452.37 ,,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,3160.35 ,6391.73 ,4419.61 ,,,,,,,,,,,,,,,,,,,,
2017-01-25,,,,3168.89 ,6428.55 ,4470.10 ,,,,,,,,,,,,,,,,,,,,
2017-01-26,,,,3180.62 ,6525.01 ,4480.57 ,,,,,,,,,,,,,,,,,,,,
2017-01-31,23.38 ,543.00 ,87640.70 ,,,,7.00 ,,,,,212.00 ,533.00 ,,,19.60 ,19875.00 ,,0.00 ,0.00 ,36031.00 ,24306.00 ,353979.37 ,123255.07 ,174988.80 ,1462.00 
2017-02-03,,,,3168.32 ,6438.62 ,4442.86 ,,,,,,,,,,,,,,,,,,,,
2017-02-06,,,,3197.06 ,6467.98 ,4490.06 ,,,,173.00 ,73.00 ,,,,,,,,,,,,,,,
2017-02-07,,,,3178.75 ,6406.87 ,4475.58 ,,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,3198.17 ,6427.45 ,4500.65 ,,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,3226.98 ,6447.50 ,4541.65 ,,,,,,,,,,,,,,,,,,,,
2017-02-10,,,,3221.27 ,6412.37 ,4542.82 ,,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,3249.26 ,6450.40 ,4563.73 ,,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,3247.25 ,6414.13 ,4557.05 ,,,,,,,,,,,,,,,,,,,,
2017-02-15,,,,3225.92 ,6339.27 ,4504.70 ,,,,,,,,,,,,,,,,,,,,
2017-02-16,,,,3241.12 ,6325.91 ,4534.72 ,,,,,,,,,,,,,,,,,,,,
2017-02-17,,,,3241.72 ,6272.08 ,4652.69 ,,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,3269.02 ,6282.34 ,4752.76 ,,54.70 ,74.00 ,174.00 ,73.00 ,,,,,,,,,,,,,,,
2017-02-21,,,,3277.83 ,6417.65 ,4770.27 ,,,,,,,,,,,,,,,,,,,,
2017-02-22,,,,3276.42 ,6406.48 ,4764.07 ,,,,,,,,,,,,,,,,,,,,
2017-02-23,,,,3275.51 ,6428.50 ,4792.17 ,,,,,,,,,,,,,,,,,,,,
2017-02-24,,,,3304.34 ,6531.86 ,4808.25 ,,,,,,,,,,,,,,,,,,,,
2017-02-27,,,,3278.18 ,6578.11 ,4795.32 ,,,,,,,,,,,,,,,,,,,,
2017-02-28,23.38 ,344.00 ,61295.90 ,3320.68 ,6577.53 ,4970.79 ,-16.80 ,,,,,227.00 ,555.00 ,,,18.80 ,18714.00 ,,0.00 ,0.00 ,32471.00 ,24823.00 ,365873.09 ,98517.41 ,115521.67 ,826.00 
2017-03-01,,,,3321.22 ,6689.22 ,5021.34 ,,,,,,,,,,,,,,,,,,,,
2017-03-02,,,,3295.44 ,6646.49 ,5023.68 ,,,,,,,,,,,,,,,,,,,,
2017-03-03,,,,3281.67 ,6621.72 ,4967.83 ,,,,,,,,,,,,,,,,,,,,
2017-03-06,,,,3299.95 ,6699.67 ,5000.04 ,,,,174.00 ,73.00 ,,,,,,,,,,,,,,,
2017-03-07,,,,3303.17 ,6705.56 ,5003.63 ,,,,,,,,,,,,,,,,,,,,
2017-03-08,,,,3284.13 ,6641.36 ,4952.23 ,,,,,,,,,,,,,,,,,,,,
2017-03-09,,,,3252.19 ,6575.60 ,4906.07 ,,,,,,,,,,,,,,,,,,,,
2017-03-10,,,,3229.83 ,6591.61 ,4841.87 ,,,,,,,,,,,,,,,,,,,,
2017-03-13,,,,3252.26 ,6636.57 ,4974.35 ,,,,,,,,,,,,,,,,,,,,
2017-03-14,,,,3249.74 ,6610.25 ,4936.47 ,,,,,,,,,,,,,,,,,,,,
2017-03-15,,,,3250.50 ,6573.91 ,4944.44 ,,,,,,,,,,,,,,,,,,,,
2017-03-16,,,,3273.93 ,6626.88 ,5038.89 ,,,,,,,,,,,,,,,,,,,,
2017-03-17,,,,3242.91 ,6566.56 ,4993.10 ,,,,,,,,,,,,,,,,,,,,
2017-03-20,,,,3246.18 ,6550.92 ,4963.23 ,,54.20 ,74.00 ,176.00 ,73.00 ,,,,,,,,,,,,,,,
2017-03-21,,,,3241.98 ,6562.64 ,4961.14 ,,,,,,,,,,,,,,,,,,,,
2017-03-22,,,,3212.99 ,6520.31 ,4967.34 ,,,,,,,,,,,,,,,,,,,,
2017-03-23,,,,3225.13 ,6553.66 ,5004.75 ,,,,,,,,,,,,,,,,,,,,
2017-03-24,,,,3234.91 ,6563.38 ,4985.42 ,,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,3233.22 ,6596.68 ,4992.65 ,,,,,,,,,,,,,,,,,,,,
2017-03-28,,,,3216.24 ,6541.22 ,4875.62 ,,,,,,,,,,,,,,,,,,,,
2017-03-29,,,,3181.66 ,6486.08 ,4785.59 ,,,,,,,,,,,,,,,,,,,,
2017-03-30,,,,3133.31 ,6307.30 ,4666.51 ,,,,,,,,,,,,,,,,,,,,
2017-03-31,23.38 ,537.00 ,91004.20 ,3132.38 ,6339.01 ,4676.63 ,27.80 ,,,,,234.00 ,537.00 ,3600.19 ,3540.34 ,21.50 ,21570.00 ,,0.00 ,0.00 ,43543.00 ,29605.00 ,288831.79 ,95289.55 ,115117.87 ,1031.00 
2017-04-05,,,,3181.61 ,6395.24 ,4767.02 ,,,,176.00 ,73.00 ,,,,,,,,,,,,,,,
2017-04-06,,,,3172.77 ,6400.58 ,4761.28 ,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,3208.72 ,6384.91 ,4763.69 ,,,,,,,,,,,,,,,,,,,,
2017-04-10,,,,3179.06 ,6255.65 ,4674.01 ,,,,,,,,,,,,,,,,,,,,
2017-04-11,,,,3182.66 ,6296.02 ,4724.07 ,,,,,,,,,,,,,,,,,,,,
